PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
VE_PA_a0,1,49,0.001,0.006,0.002,0.001,0.005,-0.015,0.012,0.028,-0.301,0.328,0.001
MA_JN_a60,1,104,0.001,0.01,0.002,0.001,0.007,-0.032,0.027,0.059,-0.266,1.171,0.001
MA_SA_a120,1,56,0,0.006,0,0,0.005,-0.02,0.014,0.034,-0.557,2,0.001
ME_CE_a45,1,116,0,0.011,0,0,0.006,-0.064,0.044,0.109,-1.155,11.743,0.001
ME_NE_a30,1,97,0.001,0.008,0.001,0,0.006,-0.023,0.033,0.056,0.653,3.183,0.001
ME_NN_a60,1,55,0,0.006,0,0,0.004,-0.025,0.012,0.036,-0.981,3.338,0.001
ME_SA_a144,1,72,-0.002,0.008,0,-0.001,0.007,-0.021,0.017,0.039,-0.388,0.151,0.001
ME_SN_a120,1,55,0,0.006,0,0,0.004,-0.025,0.012,0.036,-0.981,3.338,0.001
PA_PH_a60,1,114,0,0.006,-0.001,0,0.006,-0.021,0.018,0.039,-0.049,0.834,0.001
PA_UR_a36,1,49,0.001,0.005,0,0.001,0.006,-0.011,0.015,0.026,0.284,-0.324,0.001
SU_CE_a45,1,114,0.001,0.008,0,0.001,0.007,-0.015,0.034,0.049,1.184,3.232,0.001
SU_NE_a30,1,93,0.001,0.008,0.003,0.002,0.006,-0.028,0.02,0.049,-0.818,1.73,0.001
SU_SA_a144,1,83,0.001,0.009,0.001,0.001,0.006,-0.027,0.03,0.056,0.015,1.996,0.001
VE_JN_a103,1,79,0,0.006,-0.001,0,0.006,-0.014,0.015,0.029,0.304,0.073,0.001
VS_NE_a90,1,57,0.001,0.009,0,0,0.008,-0.016,0.026,0.042,0.407,0.119,0.001
JU_UR_a90,1,156,0,0.005,0,0,0.005,-0.016,0.014,0.03,-0.234,0.043,0
VE_CH_a0,1,55,0,0.005,0,0,0.005,-0.015,0.011,0.026,-0.646,0.443,0.001
CE_PH_a90,1,120,0,0.013,-0.001,-0.001,0.01,-0.028,0.037,0.066,0.376,0.38,0.001
MA_PL_a0,1,36,0.002,0.007,0.001,0.001,0.007,-0.012,0.021,0.033,0.356,0.176,0.001
ME_SA_a150,1,72,0.001,0.007,0.001,0.001,0.006,-0.019,0.026,0.045,0.218,1.889,0.001
ME_JN_a90,1,103,0,0.007,0.001,0,0.005,-0.021,0.019,0.041,-0.102,1.39,0.001
VE_UR_a30,1,86,0,0.008,0,0,0.006,-0.022,0.021,0.043,-0.133,0.634,0.001
ME_UR_a45,1,92,0,0.007,0.001,0,0.006,-0.024,0.015,0.039,-0.368,0.58,0.001
SU_SA_a150,1,72,0.001,0.007,0.001,0.001,0.005,-0.022,0.033,0.055,0.689,4.854,0.001
MA_PA_a36,1,124,0,0.004,0,0,0.004,-0.011,0.01,0.021,-0.28,-0.174,0
MA_UR_a72,1,63,0,0.007,-0.001,0,0.006,-0.018,0.018,0.035,0.163,0.197,0.001
ME_CE_a36,1,157,0,0.008,0,0,0.007,-0.023,0.019,0.042,-0.285,0.482,0.001
SU_JN_a90,1,86,-0.001,0.007,-0.001,-0.001,0.006,-0.024,0.019,0.043,-0.178,0.918,0.001
ME_VS_a72,1,120,0,0.007,0.001,0.001,0.006,-0.023,0.02,0.043,-0.192,1.019,0.001
VS_PL_a36,1,84,-0.001,0.011,-0.001,0,0.009,-0.031,0.029,0.06,-0.144,0.634,0.001
SU_UR_a45,1,89,-0.001,0.008,-0.001,-0.001,0.006,-0.027,0.026,0.053,0.319,2.448,0.001
ME_NN_a45,1,55,0.001,0.007,0,0.001,0.004,-0.015,0.024,0.039,0.647,1.012,0.001
ME_SN_a135,1,55,0.001,0.007,0,0.001,0.004,-0.015,0.024,0.039,0.647,1.012,0.001
PA_CH_a0,1,33,0,0.006,-0.001,0,0.006,-0.016,0.019,0.034,0.336,0.933,0.001
JN_PL_a60,1,111,0.001,0.007,0.001,0.001,0.006,-0.023,0.018,0.041,-0.361,0.582,0.001
MA_SN_a103,1,111,0,0.009,0.001,0.001,0.008,-0.028,0.033,0.061,-0.2,1.637,0.001
VE_NE_a0,1,37,0,0.005,0,0,0.005,-0.013,0.012,0.025,-0.276,0.095,0.001
ME_UR_a36,1,79,-0.001,0.009,0,0,0.006,-0.04,0.02,0.061,-0.926,3.594,0.001
MA_CH_a36,1,72,-0.001,0.008,-0.001,-0.001,0.006,-0.028,0.017,0.046,-0.478,1.813,0.001
ME_CE_a30,1,181,0,0.006,0,0,0.007,-0.016,0.02,0.037,-0.025,0.136,0
CE_CH_a30,1,131,0.001,0.006,0.002,0.001,0.005,-0.016,0.019,0.035,-0.199,0.688,0.001
ME_PA_a0,1,74,0.001,0.006,0.001,0.001,0.006,-0.013,0.014,0.027,-0.198,-0.567,0.001
MA_NE_a45,1,106,0,0.007,0,0,0.005,-0.015,0.02,0.035,0.115,0.325,0.001
ME_JN_a103,1,86,0,0.006,0.001,0,0.005,-0.023,0.015,0.039,-0.33,1.683,0.001
VS_SA_a90,1,43,0.001,0.008,0.001,0,0.007,-0.016,0.023,0.039,0.209,0.213,0.001
CE_PL_a72,1,139,0,0.009,0,0,0.006,-0.023,0.029,0.052,0.405,1.186,0.001
ME_NN_a36,1,55,0.001,0.008,0,0.001,0.006,-0.026,0.037,0.063,0.854,6.208,0.001
ME_SN_a144,1,55,0.001,0.008,0,0.001,0.006,-0.026,0.037,0.063,0.854,6.208,0.001
ME_UR_a30,1,94,0,0.007,0,0,0.007,-0.022,0.017,0.038,-0.179,0.861,0.001
SU_CE_a36,1,115,-0.001,0.008,-0.001,-0.001,0.006,-0.03,0.021,0.051,-0.526,1.625,0.001
SU_NN_a45,1,87,0.001,0.008,0,0,0.007,-0.017,0.037,0.055,0.91,3.402,0.001
SU_SN_a135,1,87,0.001,0.008,0,0,0.007,-0.017,0.037,0.055,0.91,3.402,0.001
VE_SA_a180,1,33,0.001,0.005,-0.001,0,0.004,-0.01,0.013,0.023,0.426,-0.305,0.001
MA_NN_a72,1,96,0,0.008,0,0,0.005,-0.041,0.017,0.058,-1.432,6.865,0.001
SU_VS_a72,1,104,0,0.007,0.001,0,0.006,-0.024,0.024,0.048,-0.333,2.12,0.001
VE_JN_a120,1,76,-0.001,0.008,-0.001,-0.001,0.007,-0.026,0.019,0.045,-0.561,0.845,0.001
MA_SA_a135,1,59,0,0.009,0,0,0.006,-0.025,0.033,0.059,0.59,2.416,0.001
SU_UR_a36,1,92,-0.001,0.01,0,0,0.006,-0.033,0.03,0.063,-0.518,2.069,0.001
ME_NN_a30,1,58,0,0.007,0,0,0.007,-0.017,0.015,0.032,-0.268,0.017,0.001
ME_SN_a150,1,58,0,0.007,0,0,0.007,-0.017,0.015,0.032,-0.268,0.017,0.001
ME_NE_a0,1,54,0.001,0.009,0,0.001,0.007,-0.027,0.02,0.047,-0.185,0.868,0.001
MA_JN_a72,1,126,0,0.007,0,0,0.005,-0.016,0.022,0.039,0.337,0.844,0.001
PA_NN_a36,1,52,0.001,0.006,0.001,0.001,0.005,-0.015,0.015,0.03,-0.3,0.255,0.001
PA_SN_a144,1,52,0.001,0.006,0.001,0.001,0.005,-0.015,0.015,0.03,-0.3,0.255,0.001
CE_UR_a0,1,68,0,0.006,0.001,0,0.006,-0.016,0.01,0.027,-0.64,-0.18,0.001
MA_CE_a60,1,79,-0.001,0.007,0,-0.001,0.005,-0.025,0.019,0.044,-0.678,1.895,0.001
MA_CH_a30,1,75,0,0.007,0,0,0.006,-0.027,0.018,0.045,-0.274,1.438,0.001
MA_VS_a45,1,92,0,0.007,0,0,0.005,-0.02,0.017,0.037,-0.632,1.195,0.001
