PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
VEJU_a30,1,82,0.004,0.017,0.002,0.002,0.01,-0.032,0.078,0.11,1.804,5.477,0.002
MENE_a30,1,81,0.002,0.018,0,0.002,0.013,-0.049,0.069,0.118,0.24,1.727,0.002
VSJN_a60,1,55,0.002,0.015,0.002,0.002,0.015,-0.051,0.035,0.086,-0.351,1.084,0.002
JNCE_a150,1,146,0.001,0.024,-0.001,0.001,0.015,-0.077,0.095,0.172,0.279,3.29,0.002
JUNE_a45,1,42,0.001,0.02,0.002,0.003,0.014,-0.072,0.035,0.107,-1.51,3.417,0.003
SUCH_a30,1,71,0,0.019,0.001,0,0.014,-0.076,0.055,0.131,-0.548,3.133,0.002
VSSA_a150,1,95,0,0.015,0.001,0.001,0.01,-0.038,0.036,0.075,-0.286,0.787,0.002
MEJN_a45,1,76,-0.002,0.017,-0.001,-0.002,0.014,-0.044,0.051,0.095,0.166,0.858,0.002
MESA_a135,1,79,0.001,0.019,0.001,0.003,0.015,-0.076,0.033,0.11,-1.223,2.504,0.002
VSPH_a60,1,97,-0.002,0.013,-0.003,-0.002,0.012,-0.031,0.034,0.066,0.211,-0.074,0.001
MEPH_a45,1,88,0.002,0.021,0.003,0.002,0.017,-0.05,0.056,0.106,-0.029,0.045,0.002
SUNE_a36,1,75,0.005,0.033,0.004,0.003,0.013,-0.077,0.194,0.272,2.46,14.114,0.004
MENN_a36,1,49,0,0.015,-0.002,-0.001,0.013,-0.03,0.035,0.064,0.284,-0.501,0.002
MESN_a144,1,49,0,0.015,-0.002,-0.001,0.013,-0.03,0.035,0.064,0.284,-0.501,0.002
VEVS_a60,1,87,0.002,0.017,0,0.001,0.013,-0.04,0.053,0.094,0.418,0.756,0.002
SUNN_a45,1,70,0.001,0.02,-0.001,0,0.017,-0.054,0.07,0.124,0.9,2.361,0.002
SUSN_a135,1,70,0.001,0.02,-0.001,0,0.017,-0.054,0.07,0.124,0.9,2.361,0.002
MEPA_a45,1,127,-0.004,0.027,-0.002,-0.002,0.016,-0.167,0.08,0.248,-1.909,11.253,0.002
SUUR_a60,1,78,0.001,0.027,0,0,0.01,-0.076,0.188,0.264,3.733,26.219,0.003
VSUR_a36,1,45,-0.001,0.025,0,0,0.02,-0.059,0.066,0.125,-0.166,0.293,0.004
CHUR_a30,1,2300,0,0.019,0.001,0,0.013,-0.167,0.188,0.355,0.079,9.9,0
JNPA_a90,1,197,0,0.019,0.001,0,0.014,-0.095,0.068,0.163,-0.513,4.197,0.001
MASA_a72,1,99,0,0.023,-0.001,0,0.019,-0.072,0.068,0.14,0.064,1.076,0.002
MECE_a103,1,84,0.003,0.016,0.002,0.003,0.013,-0.051,0.053,0.104,0.039,1.482,0.002
MENN_a30,1,50,0.003,0.021,0,0.002,0.012,-0.054,0.07,0.124,0.598,2.009,0.003
MESN_a150,1,50,0.003,0.021,0,0.002,0.012,-0.054,0.07,0.124,0.598,2.009,0.003
VEJN_a0,1,31,-0.007,0.016,-0.005,-0.006,0.014,-0.044,0.018,0.061,-0.525,-0.442,0.003
VENE_a72,1,52,0.001,0.022,-0.001,0,0.009,-0.053,0.105,0.158,1.77,8.588,0.003
VEPH_a0,1,30,-0.002,0.026,0.003,0.002,0.007,-0.126,0.025,0.151,-3.425,13.373,0.005
VESA_a90,1,95,0.001,0.018,0.001,0.001,0.013,-0.04,0.078,0.119,1.237,5.129,0.002
VSCE_a90,1,60,0.004,0.016,0.001,0.002,0.008,-0.043,0.051,0.094,0.502,2.684,0.002
VSJU_a36,1,55,-0.003,0.018,-0.004,-0.002,0.014,-0.057,0.038,0.095,-0.7,1.154,0.002
MEUR_a45,1,81,0.001,0.02,0.001,0.002,0.012,-0.076,0.051,0.127,-0.775,2.952,0.002
PACH_a30,1,131,0.002,0.025,-0.001,-0.001,0.011,-0.072,0.194,0.266,3.831,28.109,0.002
VEPA_a90,1,66,0.002,0.02,0.002,0.003,0.012,-0.076,0.063,0.139,-0.753,3.74,0.002
MESA_a144,1,62,0.002,0.016,0,0.002,0.013,-0.04,0.044,0.084,-0.051,0.902,0.002
VESN_a103,1,72,0,0.017,-0.001,0,0.01,-0.054,0.053,0.108,0.193,2.14,0.002
MAPA_a103,1,86,0.001,0.023,0.001,0.002,0.017,-0.084,0.062,0.146,-0.487,2.158,0.002
SUNE_a30,1,75,0.005,0.021,0.003,0.004,0.012,-0.058,0.105,0.163,1.154,6.254,0.002
VECH_a60,1,72,0.002,0.018,0.001,0.001,0.015,-0.036,0.056,0.092,0.461,0.765,0.002
MAVS_a135,1,51,-0.002,0.019,-0.002,-0.002,0.015,-0.053,0.054,0.107,0.242,1.058,0.003
VSPA_a30,1,174,0,0.027,-0.001,0,0.028,-0.084,0.095,0.179,0.109,0.706,0.002
MEPA_a36,1,75,0.001,0.018,0.001,0.001,0.016,-0.058,0.046,0.104,-0.216,0.635,0.002
VEUR_a90,1,62,0.003,0.02,0,0.001,0.016,-0.04,0.078,0.119,1.338,3.726,0.003
JNSN_a103,1,46,-0.004,0.019,-0.003,-0.002,0.016,-0.072,0.029,0.101,-1.055,2.297,0.003
MECE_a90,1,70,0.003,0.02,0.001,0.001,0.013,-0.042,0.073,0.115,0.873,1.467,0.002
MEPH_a60,1,92,-0.001,0.029,0,0,0.017,-0.167,0.113,0.28,-1.36,11.716,0.003
MESA_a150,1,46,0.002,0.019,0.001,0.001,0.013,-0.045,0.051,0.096,0.389,0.6,0.003
MEUR_a36,1,72,-0.002,0.017,-0.001,-0.001,0.012,-0.067,0.043,0.11,-0.943,2.905,0.002
SUNN_a36,1,70,-0.005,0.017,-0.004,-0.005,0.015,-0.045,0.046,0.09,0.377,0.907,0.002
SUSA_a135,1,63,0,0.016,-0.001,-0.001,0.014,-0.031,0.044,0.075,0.371,-0.174,0.002
SUSN_a144,1,70,-0.005,0.017,-0.004,-0.005,0.015,-0.045,0.046,0.09,0.377,0.907,0.002
VENN_a72,1,87,0,0.019,0.001,0.001,0.013,-0.059,0.074,0.133,0.148,3.085,0.002
VSCH_a0,1,26,-0.006,0.027,-0.008,-0.005,0.021,-0.072,0.05,0.122,-0.119,0.114,0.005
JUSA_a120,1,102,-0.001,0.033,-0.006,-0.002,0.03,-0.072,0.078,0.15,0.418,-0.386,0.003
MEJN_a60,1,72,0.002,0.02,0.002,0.002,0.014,-0.058,0.071,0.129,0.096,2.03,0.002
VSPL_a45,1,56,-0.004,0.02,-0.002,-0.003,0.012,-0.072,0.039,0.111,-0.618,1.607,0.003
MEVS_a0,1,70,-0.004,0.021,-0.003,-0.004,0.013,-0.082,0.073,0.155,-0.032,4.42,0.002
JUCH_a36,1,76,-0.002,0.032,-0.002,-0.002,0.025,-0.084,0.068,0.152,0.175,0.116,0.004
