Date,pID,Lon,CM
2021-07-01,MO,35.25,beAri
2021-07-01,ME,79.02,epTau
2021-07-01,VE,125.21,muGem
2021-07-01,MA,132.3,laDra
2021-07-01,JU,332,gaEqu
2021-07-01,SA,312.35,epAqr
2021-07-01,UR,43.82,beAri
2021-07-01,NE,353.19,alAqr
2021-07-01,PL,295.95,muLyr
2021-07-01,NN,69.25,epTau
2021-07-01,SN,249.25,siSco
2021-07-01,CE,50.29,ta-6Eri
2021-07-01,CH,12.84,psPeg
2021-07-01,JN,251.26,siSco
2021-07-01,PA,357.29,alPeg
2021-07-01,PH,274.21,ga-2Sgr
2021-07-01,VS,172.84,chUMa
2021-07-02,SU,100.8,muGem
2021-07-02,MO,17.5,psPeg
2021-07-02,ME,79.73,epTau
2021-07-02,VE,126.42,xiPup
2021-07-02,MA,132.92,laDra
2021-07-02,JU,331.96,gaEqu
2021-07-02,SA,312.29,epAqr
2021-07-02,UR,43.85,beAri
2021-07-02,NE,353.19,alAqr
2021-07-02,PL,295.93,muLyr
2021-07-02,NN,69.2,epTau
2021-07-02,SN,249.2,siSco
2021-07-02,CE,50.64,ta-6Eri
2021-07-02,CH,12.85,psPeg
2021-07-02,JN,251.09,siSco
2021-07-02,PA,357.36,alPeg
2021-07-02,PH,274.18,ga-2Sgr
2021-07-02,VS,173.22,chUMa
2021-07-03,SU,101.76,muGem
2021-07-03,MO,29.52,piAnd
2021-07-03,ME,80.52,epTau
2021-07-03,VE,127.63,xiPup
2021-07-03,MA,133.55,laDra
2021-07-03,JU,331.92,gaEqu
2021-07-03,SA,312.24,epAqr
2021-07-03,UR,43.89,beAri
2021-07-03,NE,353.18,alAqr
2021-07-03,PL,295.9,muLyr
2021-07-03,NN,69.14,epTau
2021-07-03,SN,249.14,siSco
2021-07-03,CE,50.98,ta-6Eri
2021-07-03,CH,12.86,psPeg
2021-07-03,JN,250.92,siSco
2021-07-03,PA,357.42,alPeg
2021-07-03,PH,274.15,ga-2Sgr
2021-07-03,VS,173.61,chUMa
2021-07-04,SU,102.71,muGem
2021-07-04,MO,41.38,beAri
2021-07-04,ME,81.39,epTau
2021-07-04,VE,128.84,xiPup
2021-07-04,MA,134.17,laDra
2021-07-04,JU,331.88,gaEqu
2021-07-04,SA,312.18,epAqr
2021-07-04,UR,43.93,beAri
2021-07-04,NE,353.18,alAqr
2021-07-04,PL,295.88,muLyr
2021-07-04,NN,69.09,epTau
2021-07-04,SN,249.09,siSco
2021-07-04,CE,51.33,ta-6Eri
2021-07-04,CH,12.88,psPeg
2021-07-04,JN,250.76,siSco
2021-07-04,PA,357.47,alPeg
2021-07-04,PH,274.12,ga-2Sgr
2021-07-04,VS,173.99,chUMa
2021-07-05,SU,103.67,muGem
2021-07-05,MO,53.18,ta-6Eri
2021-07-05,ME,82.33,epTau
2021-07-05,VE,130.05,xiPup
2021-07-05,MA,134.79,laDra
2021-07-05,JU,331.83,gaEqu
2021-07-05,SA,312.12,epAqr
2021-07-05,UR,43.96,beAri
2021-07-05,NE,353.17,alAqr
2021-07-05,PL,295.86,muLyr
2021-07-05,NN,69.04,epTau
2021-07-05,SN,249.04,siSco
2021-07-05,CE,51.67,ta-6Eri
2021-07-05,CH,12.88,psPeg
2021-07-05,JN,250.6,siSco
2021-07-05,PA,357.52,alPeg
2021-07-05,PH,274.09,ga-2Sgr
2021-07-05,VS,174.38,gaCom
2021-07-06,SU,104.62,muGem
2021-07-06,MO,64.97,16Tau
2021-07-06,ME,83.34,epTau
2021-07-06,VE,131.26,laDra
2021-07-06,MA,135.41,laDra
2021-07-06,JU,331.78,gaEqu
2021-07-06,SA,312.06,epAqr
2021-07-06,UR,44,beAri
2021-07-06,NE,353.17,alAqr
2021-07-06,PL,295.83,muLyr
2021-07-06,NN,68.98,epTau
2021-07-06,SN,248.98,siSco
2021-07-06,CE,52.02,ta-6Eri
2021-07-06,CH,12.89,psPeg
2021-07-06,JN,250.45,siSco
2021-07-06,PA,357.56,alPeg
2021-07-06,PH,274.06,ga-2Sgr
2021-07-06,VS,174.77,gaCom
2021-07-07,SU,105.57,muGem
2021-07-07,MO,76.84,epTau
2021-07-07,ME,84.42,laOri
2021-07-07,VE,132.47,laDra
2021-07-07,MA,136.03,laDra
2021-07-07,JU,331.73,gaEqu
2021-07-07,SA,312,epAqr
2021-07-07,UR,44.03,beAri
2021-07-07,NE,353.16,alAqr
2021-07-07,PL,295.81,muLyr
2021-07-07,NN,68.93,epTau
2021-07-07,SN,248.93,siSco
2021-07-07,CE,52.36,ta-6Eri
2021-07-07,CH,12.9,psPeg
2021-07-07,JN,250.3,siSco
2021-07-07,PA,357.6,alPeg
2021-07-07,PH,274.03,ga-2Sgr
2021-07-07,VS,175.17,gaCom
2021-07-08,SU,106.53,muGem
2021-07-08,MO,88.83,zeOri
2021-07-08,ME,85.58,zeOri
2021-07-08,VE,133.67,laDra
2021-07-08,MA,136.65,laDra
2021-07-08,JU,331.68,gaEqu
2021-07-08,SA,311.93,epAqr
2021-07-08,UR,44.06,beAri
2021-07-08,NE,353.16,alAqr
2021-07-08,PL,295.79,muLyr
2021-07-08,NN,68.88,epTau
2021-07-08,SN,248.88,siSco
2021-07-08,CE,52.7,ta-6Eri
2021-07-08,CH,12.91,psPeg
2021-07-08,JN,250.16,siSco
2021-07-08,PA,357.64,alPeg
2021-07-08,PH,274,ga-2Sgr
2021-07-08,VS,175.57,gaCom
2021-07-09,SU,107.48,muGem
2021-07-09,MO,100.98,muGem
2021-07-09,ME,86.81,zeOri
2021-07-09,VE,134.88,laDra
2021-07-09,MA,137.27,laDra
2021-07-09,JU,331.62,gaEqu
2021-07-09,SA,311.87,epAqr
2021-07-09,UR,44.1,beAri
2021-07-09,NE,353.15,alAqr
2021-07-09,PL,295.76,muLyr
2021-07-09,NN,68.82,epTau
2021-07-09,SN,248.82,siSco
2021-07-09,CE,53.04,ta-6Eri
2021-07-09,CH,12.91,psPeg
2021-07-09,JN,250.02,siSco
2021-07-09,PA,357.67,alPeg
2021-07-09,PH,273.97,ga-2Sgr
2021-07-09,VS,175.97,gaCom
2021-07-10,SU,108.43,muGem
2021-07-10,MO,113.32,muGem
2021-07-10,ME,88.1,zeOri
2021-07-10,VE,136.09,laDra
2021-07-10,MA,137.9,laDra
2021-07-10,JU,331.56,gaEqu
2021-07-10,SA,311.81,beCap
2021-07-10,UR,44.13,beAri
2021-07-10,NE,353.14,alAqr
2021-07-10,PL,295.74,muLyr
2021-07-10,NN,68.77,epTau
2021-07-10,SN,248.77,siSco
2021-07-10,CE,53.37,ta-6Eri
2021-07-10,CH,12.92,psPeg
2021-07-10,JN,249.88,siSco
2021-07-10,PA,357.69,alPeg
2021-07-10,PH,273.94,ga-2Sgr
2021-07-10,VS,176.37,gaCom
2021-07-11,SU,109.39,muGem
2021-07-11,MO,125.87,muGem
2021-07-11,ME,89.47,zeOri
2021-07-11,VE,137.3,laDra
2021-07-11,MA,138.52,laDra
2021-07-11,JU,331.5,gaEqu
2021-07-11,SA,311.74,beCap
2021-07-11,UR,44.16,beAri
2021-07-11,NE,353.13,alAqr
2021-07-11,PL,295.72,muLyr
2021-07-11,NN,68.72,epTau
2021-07-11,SN,248.72,siSco
2021-07-11,CE,53.71,ta-6Eri
2021-07-11,CH,12.92,psPeg
2021-07-11,JN,249.76,siSco
2021-07-11,PA,357.71,alPeg
2021-07-11,PH,273.91,ga-2Sgr
2021-07-11,VS,176.77,gaCom
2021-07-12,SU,110.34,muGem
2021-07-12,MO,138.64,laDra
2021-07-12,ME,90.9,zeOri
2021-07-12,VE,138.5,laDra
2021-07-12,MA,139.14,laDra
2021-07-12,JU,331.43,gaEqu
2021-07-12,SA,311.67,beCap
2021-07-12,UR,44.19,beAri
2021-07-12,NE,353.12,alAqr
2021-07-12,PL,295.69,muLyr
2021-07-12,NN,68.67,epTau
2021-07-12,SN,248.67,siSco
2021-07-12,CE,54.04,ta-6Eri
2021-07-12,CH,12.93,psPeg
2021-07-12,JN,249.64,siSco
2021-07-12,PA,357.72,alPeg
2021-07-12,PH,273.88,ga-2Sgr
2021-07-12,VS,177.18,gaCom
2021-07-13,SU,111.3,muGem
2021-07-13,MO,151.64,alPyx
2021-07-13,ME,92.4,zeOri
2021-07-13,VE,139.72,laDra
2021-07-13,MA,139.76,laDra
2021-07-13,JU,331.36,gaEqu
2021-07-13,SA,311.61,beCap
2021-07-13,UR,44.22,beAri
2021-07-13,NE,353.12,alAqr
2021-07-13,PL,295.67,muLyr
2021-07-13,NN,68.61,epTau
2021-07-13,SN,248.61,siSco
2021-07-13,CE,54.38,ta-6Eri
2021-07-13,CH,12.93,psPeg
2021-07-13,JN,249.52,siSco
2021-07-13,PA,357.73,alPeg
2021-07-13,PH,273.85,ga-2Sgr
2021-07-13,VS,177.59,gaCom
2021-07-14,SU,112.25,muGem
2021-07-14,MO,164.86,chUMa
2021-07-14,ME,93.96,zeOri
2021-07-14,VE,140.92,laDra
2021-07-14,MA,140.39,laDra
2021-07-14,JU,331.29,gaEqu
2021-07-14,SA,311.54,beCap
2021-07-14,UR,44.25,beAri
2021-07-14,NE,353.11,alAqr
2021-07-14,PL,295.64,muLyr
2021-07-14,NN,68.56,16Tau
2021-07-14,SN,248.56,siSco
2021-07-14,CE,54.71,ta-6Eri
2021-07-14,CH,12.93,psPeg
2021-07-14,JN,249.41,siSco
2021-07-14,PA,357.73,alPeg
2021-07-14,PH,273.82,ga-2Sgr
2021-07-14,VS,178,gaCom
2021-07-15,SU,113.2,muGem
2021-07-15,MO,178.3,gaCom
2021-07-15,ME,95.58,muGem
2021-07-15,VE,142.12,laDra
2021-07-15,MA,141.01,laDra
2021-07-15,JU,331.21,gaEqu
2021-07-15,SA,311.47,beCap
2021-07-15,UR,44.28,beAri
2021-07-15,NE,353.1,alAqr
2021-07-15,PL,295.62,muLyr
2021-07-15,NN,68.51,16Tau
2021-07-15,SN,248.51,siSco
2021-07-15,CE,55.03,ta-6Eri
2021-07-15,CH,12.93,psPeg
2021-07-15,JN,249.3,siSco
2021-07-15,PA,357.73,alPeg
2021-07-15,PH,273.79,ga-2Sgr
2021-07-15,VS,178.41,gaCom
2021-07-16,SU,114.16,muGem
2021-07-16,MO,191.96,gaCrv
2021-07-16,ME,97.27,muGem
2021-07-16,VE,143.33,laDra
2021-07-16,MA,141.63,laDra
2021-07-16,JU,331.13,gaEqu
2021-07-16,SA,311.4,beCap
2021-07-16,UR,44.31,beAri
2021-07-16,NE,353.09,alAqr
2021-07-16,PL,295.6,muLyr
2021-07-16,NN,68.45,16Tau
2021-07-16,SN,248.45,siSco
2021-07-16,CE,55.36,ta-6Eri
2021-07-16,CH,12.93,psPeg
2021-07-16,JN,249.2,siSco
2021-07-16,PA,357.72,alPeg
2021-07-16,PH,273.76,ga-2Sgr
2021-07-16,VS,178.83,gaCom
2021-07-17,SU,115.11,muGem
2021-07-17,MO,205.84,alVir
2021-07-17,ME,99.01,muGem
2021-07-17,VE,144.53,laDra
2021-07-17,MA,142.26,laDra
2021-07-17,JU,331.05,gaEqu
2021-07-17,SA,311.33,beCap
2021-07-17,UR,44.33,beAri
2021-07-17,NE,353.07,alAqr
2021-07-17,PL,295.57,muLyr
2021-07-17,NN,68.4,16Tau
2021-07-17,SN,248.4,siSco
2021-07-17,CE,55.69,ta-6Eri
2021-07-17,CH,12.93,psPeg
2021-07-17,JN,249.1,siSco
2021-07-17,PA,357.7,alPeg
2021-07-17,PH,273.74,ga-2Sgr
2021-07-17,VS,179.25,gaCom
2021-07-18,SU,116.07,muGem
2021-07-18,MO,219.93,laCen
2021-07-18,ME,100.81,muGem
2021-07-18,VE,145.73,laDra
2021-07-18,MA,142.88,laDra
2021-07-18,JU,330.97,gaEqu
2021-07-18,SA,311.26,beCap
2021-07-18,UR,44.36,beAri
2021-07-18,NE,353.06,alAqr
2021-07-18,PL,295.55,muLyr
2021-07-18,NN,68.35,16Tau
2021-07-18,SN,248.35,siSco
2021-07-18,CE,56.01,ta-6Eri
2021-07-18,CH,12.93,psPeg
2021-07-18,JN,249.01,siSco
2021-07-18,PA,357.68,alPeg
2021-07-18,PH,273.71,ga-2Sgr
2021-07-18,VS,179.67,gaCom
2021-07-19,SU,117.02,muGem
2021-07-19,MO,234.23,xi-2Lib
2021-07-19,ME,102.66,muGem
2021-07-19,VE,146.94,alPyx
2021-07-19,MA,143.51,laDra
2021-07-19,JU,330.88,gaEqu
2021-07-19,SA,311.19,beCap
2021-07-19,UR,44.39,beAri
2021-07-19,NE,353.05,alAqr
2021-07-19,PL,295.52,muLyr
2021-07-19,NN,68.3,16Tau
2021-07-19,SN,248.3,siSco
2021-07-19,CE,56.33,ta-6Eri
2021-07-19,CH,12.92,psPeg
2021-07-19,JN,248.93,siSco
2021-07-19,PA,357.66,alPeg
2021-07-19,PH,273.68,ga-2Sgr
2021-07-19,VS,180.09,gaCom
2021-07-20,SU,117.97,muGem
2021-07-20,MO,248.68,siSco
2021-07-20,ME,104.56,muGem
2021-07-20,VE,148.14,alPyx
2021-07-20,MA,144.13,laDra
2021-07-20,JU,330.8,gaEqu
2021-07-20,SA,311.12,beCap
2021-07-20,UR,44.41,beAri
2021-07-20,NE,353.04,alAqr
2021-07-20,PL,295.5,muLyr
2021-07-20,NN,68.24,16Tau
2021-07-20,SN,248.24,siSco
2021-07-20,CE,56.65,ta-6Eri
2021-07-20,CH,12.92,psPeg
2021-07-20,JN,248.85,siSco
2021-07-20,PA,357.62,alPeg
2021-07-20,PH,273.65,ga-2Sgr
2021-07-20,VS,180.51,gaCom
2021-07-21,SU,118.93,muGem
2021-07-21,MO,263.24,alHer
2021-07-21,ME,106.5,muGem
2021-07-21,VE,149.34,alPyx
2021-07-21,MA,144.76,laDra
2021-07-21,JU,330.7,gaEqu
2021-07-21,SA,311.05,beCap
2021-07-21,UR,44.44,beAri
2021-07-21,NE,353.03,alAqr
2021-07-21,PL,295.48,muLyr
2021-07-21,NN,68.19,16Tau
2021-07-21,SN,248.19,siSco
2021-07-21,CE,56.97,ta-6Eri
2021-07-21,CH,12.92,psPeg
2021-07-21,JN,248.78,siSco
2021-07-21,PA,357.59,alPeg
2021-07-21,PH,273.62,ga-2Sgr
2021-07-21,VS,180.94,gaCom
2021-07-22,SU,119.88,muGem
2021-07-22,MO,277.84,ga-2Sgr
2021-07-22,ME,108.48,muGem
2021-07-22,VE,150.54,alPyx
2021-07-22,MA,145.38,laDra
2021-07-22,JU,330.61,gaEqu
2021-07-22,SA,310.98,beCap
2021-07-22,UR,44.46,beAri
2021-07-22,NE,353.01,alAqr
2021-07-22,PL,295.45,muLyr
2021-07-22,NN,68.14,16Tau
2021-07-22,SN,248.14,siSco
2021-07-22,CE,57.29,ta-6Eri
2021-07-22,CH,12.91,psPeg
2021-07-22,JN,248.71,siSco
2021-07-22,PA,357.54,alPeg
2021-07-22,PH,273.6,ga-2Sgr
2021-07-22,VS,181.37,gaCom
2021-07-23,SU,120.84,muGem
2021-07-23,MO,292.36,muLyr
2021-07-23,ME,110.5,muGem
2021-07-23,VE,151.74,alPyx
2021-07-23,MA,146.01,laDra
2021-07-23,JU,330.52,gaEqu
2021-07-23,SA,310.91,beCap
2021-07-23,UR,44.48,beAri
2021-07-23,NE,353,alAqr
2021-07-23,PL,295.43,muLyr
2021-07-23,NN,68.08,16Tau
2021-07-23,SN,248.08,siSco
2021-07-23,CE,57.6,ta-6Eri
2021-07-23,CH,12.9,psPeg
2021-07-23,JN,248.65,siSco
2021-07-23,PA,357.5,alPeg
2021-07-23,PH,273.57,ga-2Sgr
2021-07-23,VS,181.8,gaCom
2021-07-24,SU,121.79,muGem
2021-07-24,MO,306.72,beCap
2021-07-24,ME,112.55,muGem
2021-07-24,VE,152.94,alPyx
2021-07-24,MA,146.63,alPyx
2021-07-24,JU,330.42,gaEqu
2021-07-24,SA,310.83,beCap
2021-07-24,UR,44.5,beAri
2021-07-24,NE,352.98,alAqr
2021-07-24,PL,295.4,muLyr
2021-07-24,NN,68.03,16Tau
2021-07-24,SN,248.03,siSco
2021-07-24,CE,57.91,ta-6Eri
2021-07-24,CH,12.9,psPeg
2021-07-24,JN,248.59,siSco
2021-07-24,PA,357.44,alPeg
2021-07-24,PH,273.54,ga-2Sgr
2021-07-24,VS,182.23,gaCom
2021-07-25,SU,122.75,muGem
2021-07-25,MO,320.79,epAqr
2021-07-25,ME,114.61,muGem
2021-07-25,VE,154.14,chUMa
2021-07-25,MA,147.26,alPyx
2021-07-25,JU,330.32,gaEqu
2021-07-25,SA,310.76,beCap
2021-07-25,UR,44.52,beAri
2021-07-25,NE,352.97,alAqr
2021-07-25,PL,295.38,muLyr
2021-07-25,NN,67.98,16Tau
2021-07-25,SN,247.98,siSco
2021-07-25,CE,58.22,ta-6Eri
2021-07-25,CH,12.89,psPeg
2021-07-25,JN,248.54,siSco
2021-07-25,PA,357.38,alPeg
2021-07-25,PH,273.52,ga-2Sgr
2021-07-25,VS,182.67,gaCom
2021-07-26,SU,123.7,muGem
2021-07-26,MO,334.52,alAqr
2021-07-26,ME,116.7,muGem
2021-07-26,VE,155.34,chUMa
2021-07-26,MA,147.88,alPyx
2021-07-26,JU,330.22,gaEqu
2021-07-26,SA,310.69,beCap
2021-07-26,UR,44.54,beAri
2021-07-26,NE,352.95,alAqr
2021-07-26,PL,295.36,muLyr
2021-07-26,NN,67.92,16Tau
2021-07-26,SN,247.92,piSco
2021-07-26,CE,58.53,ta-6Eri
2021-07-26,CH,12.88,psPeg
2021-07-26,JN,248.5,siSco
2021-07-26,PA,357.31,alPeg
2021-07-26,PH,273.49,ga-2Sgr
2021-07-26,VS,183.1,gaCom
2021-07-27,SU,124.66,muGem
2021-07-27,MO,347.86,alAqr
2021-07-27,ME,118.8,muGem
2021-07-27,VE,156.54,chUMa
2021-07-27,MA,148.51,alPyx
2021-07-27,JU,330.11,gaEqu
2021-07-27,SA,310.61,beCap
2021-07-27,UR,44.56,beAri
2021-07-27,NE,352.94,alAqr
2021-07-27,PL,295.33,muLyr
2021-07-27,NN,67.87,16Tau
2021-07-27,SN,247.87,piSco
2021-07-27,CE,58.84,ta-6Eri
2021-07-27,CH,12.87,psPeg
2021-07-27,JN,248.46,siSco
2021-07-27,PA,357.24,alPeg
2021-07-27,PH,273.47,ga-2Sgr
2021-07-27,VS,183.54,gaCom
2021-07-28,SU,125.61,muGem
2021-07-28,MO,150.8,alPyx
2021-07-28,ME,120.91,muGem
2021-07-28,VE,157.73,chUMa
2021-07-28,MA,149.14,alPyx
2021-07-28,JU,330.01,gaEqu
2021-07-28,SA,310.54,beCap
2021-07-28,UR,44.58,beAri
2021-07-28,NE,352.92,alAqr
2021-07-28,PL,295.31,muLyr
2021-07-28,NN,67.82,16Tau
2021-07-28,SN,247.82,piSco
2021-07-28,CE,59.14,ta-6Eri
2021-07-28,CH,12.86,psPeg
2021-07-28,JN,248.42,siSco
2021-07-28,PA,357.16,alPeg
2021-07-28,PH,273.44,ga-2Sgr
2021-07-28,VS,183.98,gaCom
2021-07-29,SU,126.57,xiPup
2021-07-29,MO,13.38,psPeg
2021-07-29,ME,123.01,muGem
2021-07-29,VE,158.94,chUMa
2021-07-29,MA,149.76,alPyx
2021-07-29,JU,329.9,gaEqu
2021-07-29,SA,310.47,beCap
2021-07-29,UR,44.6,beAri
2021-07-29,NE,352.9,alAqr
2021-07-29,PL,295.29,muLyr
2021-07-29,NN,67.77,16Tau
2021-07-29,SN,247.77,piSco
2021-07-29,CE,59.44,ta-6Eri
2021-07-29,CH,12.85,psPeg
2021-07-29,JN,248.4,siSco
2021-07-29,PA,357.08,alPeg
2021-07-29,PH,273.41,ga-2Sgr
2021-07-29,VS,184.42,gaCom
2021-07-30,SU,127.52,xiPup
2021-07-30,MO,25.64,piAnd
2021-07-30,ME,125.12,muGem
2021-07-30,VE,160.13,chUMa
2021-07-30,MA,150.39,alPyx
2021-07-30,JU,329.79,gaEqu
2021-07-30,SA,310.39,beCap
2021-07-30,UR,44.62,beAri
2021-07-30,NE,352.89,alAqr
2021-07-30,PL,295.26,muLyr
2021-07-30,NN,67.71,16Tau
2021-07-30,SN,247.71,piSco
2021-07-30,CE,59.74,16Tau
2021-07-30,CH,12.84,psPeg
2021-07-30,JN,248.38,siSco
2021-07-30,PA,356.99,alPeg
2021-07-30,PH,273.39,ga-2Sgr
2021-07-30,VS,184.87,gaCom
2021-07-31,SU,128.48,xiPup
2021-07-31,MO,37.67,beAri
2021-07-31,ME,127.22,xiPup
2021-07-31,VE,161.33,chUMa
2021-07-31,MA,151.02,alPyx
2021-07-31,JU,329.67,gaEqu
2021-07-31,SA,310.32,beCap
2021-07-31,UR,44.63,beAri
2021-07-31,NE,352.87,alAqr
2021-07-31,PL,295.24,muLyr
2021-07-31,NN,67.66,16Tau
2021-07-31,SN,247.66,piSco
2021-07-31,CE,60.04,16Tau
2021-07-31,CH,12.82,psPeg
2021-07-31,JN,248.36,siSco
2021-07-31,PA,356.9,alPeg
2021-07-31,PH,273.36,ga-2Sgr
2021-07-31,VS,185.31,gaCom
2021-08-01,SU,129.44,xiPup
2021-08-01,MO,49.54,ta-6Eri
2021-08-01,ME,129.31,xiPup
2021-08-01,VE,162.52,chUMa
2021-08-01,MA,151.65,alPyx
2021-08-01,JU,329.56,gaEqu
2021-08-01,SA,310.24,beCap
2021-08-01,UR,44.65,beAri
2021-08-01,NE,352.85,alAqr
2021-08-01,PL,295.22,muLyr
2021-08-01,NN,67.61,16Tau
2021-08-01,SN,247.61,piSco
2021-08-01,CE,60.34,16Tau
2021-08-01,CH,12.81,psPeg
2021-08-01,JN,248.35,siSco
2021-08-01,PA,356.8,alPeg
2021-08-01,PH,273.34,ga-2Sgr
2021-08-01,VS,185.76,gaCom
2021-08-02,SU,130.39,xiPup
2021-08-02,MO,61.34,16Tau
2021-08-02,ME,131.39,laDra
2021-08-02,VE,163.71,chUMa
2021-08-02,MA,152.28,alPyx
2021-08-02,JU,329.44,gaEqu
2021-08-02,SA,310.17,beCap
2021-08-02,UR,44.67,beAri
2021-08-02,NE,352.83,alAqr
2021-08-02,PL,295.19,muLyr
2021-08-02,NN,67.55,16Tau
2021-08-02,SN,247.55,piSco
2021-08-02,CE,60.63,16Tau
2021-08-02,CH,12.8,psPeg
2021-08-02,JN,248.34,siSco
2021-08-02,PA,356.69,alPeg
2021-08-02,PH,273.32,ga-2Sgr
2021-08-02,VS,186.21,gaCom
2021-08-03,SU,131.35,laDra
2021-08-03,MO,73.17,epTau
2021-08-03,ME,133.45,laDra
2021-08-03,VE,164.91,chUMa
2021-08-03,MA,152.9,alPyx
2021-08-03,JU,329.33,gaEqu
2021-08-03,SA,310.09,beCap
2021-08-03,UR,44.68,beAri
2021-08-03,NE,352.82,alAqr
2021-08-03,PL,295.17,muLyr
2021-08-03,NN,67.5,16Tau
2021-08-03,SN,247.5,piSco
2021-08-03,CE,60.92,16Tau
2021-08-03,CH,12.78,psPeg
2021-08-03,JN,248.34,siSco
2021-08-03,PA,356.58,alPeg
2021-08-03,PH,273.29,ga-2Sgr
2021-08-03,VS,186.66,gaCom
2021-08-04,SU,132.31,laDra
2021-08-04,MO,85.1,zeOri
2021-08-04,ME,135.5,laDra
2021-08-04,VE,166.1,chUMa
2021-08-04,MA,153.53,alPyx
2021-08-04,JU,329.21,gaEqu
2021-08-04,SA,310.02,beCap
2021-08-04,UR,44.69,beAri
2021-08-04,NE,352.8,alAqr
2021-08-04,PL,295.15,muLyr
2021-08-04,NN,67.45,16Tau
2021-08-04,SN,247.45,piSco
2021-08-04,CE,61.21,16Tau
2021-08-04,CH,12.76,psPeg
2021-08-04,JN,248.35,siSco
2021-08-04,PA,356.45,alPeg
2021-08-04,PH,273.27,ga-2Sgr
2021-08-04,VS,187.11,gaCom
2021-08-05,SU,133.27,laDra
2021-08-05,MO,97.2,muGem
2021-08-05,ME,137.52,laDra
2021-08-05,VE,167.29,chUMa
2021-08-05,MA,154.16,chUMa
2021-08-05,JU,329.09,gaEqu
2021-08-05,SA,309.95,beCap
2021-08-05,UR,44.71,beAri
2021-08-05,NE,352.78,alAqr
2021-08-05,PL,295.12,muLyr
2021-08-05,NN,67.4,16Tau
2021-08-05,SN,247.4,piSco
2021-08-05,CE,61.49,16Tau
2021-08-05,CH,12.75,psPeg
2021-08-05,JN,248.36,siSco
2021-08-05,PA,356.33,alPeg
2021-08-05,PH,273.25,ga-2Sgr
2021-08-05,VS,187.56,gaCom
2021-08-06,SU,134.23,laDra
2021-08-06,MO,109.53,muGem
2021-08-06,ME,139.53,laDra
2021-08-06,VE,168.48,chUMa
2021-08-06,MA,154.79,chUMa
2021-08-06,JU,328.96,gaEqu
2021-08-06,SA,309.87,beCap
2021-08-06,UR,44.72,beAri
2021-08-06,NE,352.76,alAqr
2021-08-06,PL,295.1,muLyr
2021-08-06,NN,67.34,16Tau
2021-08-06,SN,247.34,piSco
2021-08-06,CE,61.78,16Tau
2021-08-06,CH,12.73,psPeg
2021-08-06,JN,248.37,siSco
2021-08-06,PA,356.2,alPeg
2021-08-06,PH,273.23,ga-2Sgr
2021-08-06,VS,188.02,gaCom
2021-08-07,SU,135.18,laDra
2021-08-07,MO,122.12,muGem
2021-08-07,ME,141.51,laDra
2021-08-07,VE,169.67,chUMa
2021-08-07,MA,155.42,chUMa
2021-08-07,JU,328.84,gaEqu
2021-08-07,SA,309.8,beCap
2021-08-07,UR,44.73,beAri
2021-08-07,NE,352.74,alAqr
2021-08-07,PL,295.08,muLyr
2021-08-07,NN,67.29,16Tau
2021-08-07,SN,247.29,piSco
2021-08-07,CE,62.06,16Tau
2021-08-07,CH,12.71,psPeg
2021-08-07,JN,248.4,siSco
2021-08-07,PA,356.07,alPeg
2021-08-07,PH,273.2,ga-2Sgr
2021-08-07,VS,188.48,gaCom
2021-08-08,SU,136.14,laDra
2021-08-08,MO,134.98,laDra
2021-08-08,ME,143.46,laDra
2021-08-08,VE,170.86,chUMa
2021-08-08,MA,156.05,chUMa
2021-08-08,JU,328.72,gaEqu
2021-08-08,SA,309.72,beCap
2021-08-08,UR,44.74,beAri
2021-08-08,NE,352.72,alAqr
2021-08-08,PL,295.06,muLyr
2021-08-08,NN,67.24,16Tau
2021-08-08,SN,247.24,piSco
2021-08-08,CE,62.34,16Tau
2021-08-08,CH,12.69,psPeg
2021-08-08,JN,248.42,siSco
2021-08-08,PA,355.92,alPeg
2021-08-08,PH,273.18,ga-2Sgr
2021-08-08,VS,188.94,gaCom
2021-08-09,SU,137.1,laDra
2021-08-09,MO,148.11,alPyx
2021-08-09,ME,145.4,laDra
2021-08-09,VE,172.05,chUMa
2021-08-09,MA,156.69,chUMa
2021-08-09,JU,328.59,gaEqu
2021-08-09,SA,309.65,beCap
2021-08-09,UR,44.75,beAri
2021-08-09,NE,352.7,alAqr
2021-08-09,PL,295.03,muLyr
2021-08-09,NN,67.18,16Tau
2021-08-09,SN,247.18,piSco
2021-08-09,CE,62.61,16Tau
2021-08-09,CH,12.67,psPeg
2021-08-09,JN,248.46,siSco
2021-08-09,PA,355.78,alPeg
2021-08-09,PH,273.16,ga-2Sgr
2021-08-09,VS,189.4,gaCom
2021-08-10,SU,138.06,laDra
2021-08-10,MO,161.49,chUMa
2021-08-10,ME,147.3,alPyx
2021-08-10,VE,173.24,chUMa
2021-08-10,MA,157.32,chUMa
2021-08-10,JU,328.47,gaEqu
2021-08-10,SA,309.58,beCap
2021-08-10,UR,44.76,beAri
2021-08-10,NE,352.68,alAqr
2021-08-10,PL,295.01,muLyr
2021-08-10,NN,67.13,16Tau
2021-08-10,SN,247.13,piSco
2021-08-10,CE,62.89,16Tau
2021-08-10,CH,12.65,psPeg
2021-08-10,JN,248.49,siSco
2021-08-10,PA,355.62,alPeg
