PredictFile,Created,ProdDays,Acc6m,Acc3m,Acc2m,Acc1m,AccSD6m,AccSD3m,Prev6m,Prev3m,Prev2m,Prev1m,PrevSD6m,PrevSD3m
ZEC-USD-predict-kknnLDC-ensamble.csv,2020-11-04T17:19:31.630915Z,28,0.587,0.527,0.508,0.467,0.093,0.053,0.484,0.385,0.377,0.4,0.094,0.026
ZEC-USD-predict-kknnLDD-ensamble.csv,2020-11-05T14:25:59.656702Z,27,0.582,0.681,0.638,0.533,0.169,0.128,0.414,0.275,0.278,0.267,0.212,0.014
ZEC-USD-predict-kknnLDDA-ensamble.csv,2020-11-06T15:17:14.750629Z,26,0.593,0.472,0.459,0.433,0.098,0.035,0.466,0.351,0.326,0.233,0.097,0.102
ZEC-USD-predict-kknnLDDB-ensamble.csv,2020-11-06T17:12:56.132685Z,26,0.603,0.516,0.541,0.533,0.116,0.043,0.402,0.44,0.443,0.467,0.088,0.024
ZEC-USD-predict-kknnLDDC-ensamble.csv,2020-11-06T19:44:21.652227Z,26,0.598,0.516,0.508,0.5,0.112,0.017,0.483,0.461,0.475,0.433,0.066,0.048
ZEC-USD-predict-kknnLDDD-ensamble.csv,2020-11-06T20:30:54.098105Z,26,0.603,0.516,0.541,0.533,0.113,0.043,0.369,0.372,0.475,0.467,0.134,0.178
ZEC-USD-predict-kknnLDDE-ensamble.csv,2020-11-06T21:27:31.528490Z,26,0.554,0.549,0.59,0.6,0.094,0.072,0.537,0.514,0.555,0.4,0.094,0.17
ZEC-USD-predict-kknnLDDF-ensamble.csv,2020-11-07T12:06:14.139852Z,25,0.619,0.526,0.589,0.533,0.149,0.123,0.483,0.473,0.426,0.4,0.092,0.085
ZEC-USD-predict-kknnLDE-ensamble.csv,2020-11-06T12:55:52.963689Z,26,0.588,0.483,0.424,0.3,0.126,0.16,0.407,0.339,0.292,0.1,0.104,0.209
ZEC-USD-predict-kknnLDF-ensamble.csv,2020-11-07T20:13:03.370023Z,25,0.587,0.548,0.556,0.467,0.128,0.09,0.548,0.515,0.556,0.467,0.074,0.114
ZEC-USD-predict-kknnLDH-ensamble.csv,2020-11-07T20:56:31.624830Z,25,0.626,0.561,0.524,0.5,0.128,0.067,0.456,0.44,0.426,0.433,0.051,0.024
ZEC-USD-predict-kknnLDJ-ensamble.csv,2020-11-08T08:05:10.329417Z,24,0.631,0.571,0.49,0.367,0.124,0.187,0.461,0.427,0.456,0.3,0.108,0.165
ZEC-USD-predict-kknnLDJA-ensamble.csv,2020-11-08T10:11:51.836975Z,24,0.625,0.505,0.507,0.433,0.107,0.074,0.434,0.384,0.376,0.3,0.06,0.077
ZEC-USD-predict-kknnLDJB-ensamble.csv,2020-11-08T10:59:12.627040Z,24,0.641,0.515,0.523,0.4,0.117,0.123,0.386,0.374,0.328,0.333,0.116,0.08
ZEC-USD-predict-kknnLDJC-ensamble.csv,2020-11-08T12:35:19.089686Z,24,0.636,0.581,0.555,0.433,0.098,0.13,0.38,0.352,0.361,0.367,0.096,0.017
ZEC-USD-predict-kknnLDJD-ensamble.csv,2020-11-08T13:15:28.195147Z,24,0.587,0.504,0.556,0.467,0.167,0.127,0.385,0.362,0.394,0.4,0.081,0.054
ZEC-USD-predict-kknnLDJF-ensamble.csv,2020-11-08T13:50:53.196762Z,24,0.577,0.505,0.524,0.467,0.164,0.066,0.374,0.406,0.492,0.533,0.125,0.155
ZEC-USD-predict-kknnLDJG-ensamble.csv,2020-11-09T16:35:36.853004Z,23,0.544,0.561,0.558,0.567,0.121,0.011,0.44,0.461,0.492,0.5,0.058,0.054
ZEC-USD-predict-kknnLDJH-ensamble.csv,2020-11-09T18:56:24.189236Z,23,0.586,0.559,0.589,0.533,0.065,0.076,0.418,0.351,0.327,0.267,0.051,0.074
ZEC-USD-predict-kknnLDJI-ensamble.csv,2020-11-09T19:36:38.936584Z,23,0.592,0.605,0.658,0.767,0.144,0.142,0.49,0.615,0.656,0.7,0.098,0.083
ZEC-USD-predict-kknnLDJJ-ensamble.csv,2020-11-09T20:17:07.371721Z,23,0.554,0.462,0.442,0.433,0.15,0.034,0.419,0.385,0.344,0.3,0.039,0.083
ZEC-USD-predict-kknnLDJK-ensamble.csv,2020-11-10T08:06:05.005365Z,22,0.565,0.516,0.541,0.533,0.082,0.043,0.429,0.418,0.41,0.4,0.043,0.017
ZEC-USD-predict-kknnLDK-ensamble.csv,2020-11-08T16:34:15.160563Z,24,0.615,0.604,0.573,0.5,0.181,0.091,0.402,0.394,0.44,0.3,0.122,0.162
ZEC-USD-predict-kknnLDL-ensamble.csv,2020-11-08T17:19:47.185499Z,24,0.598,0.528,0.525,0.533,0.127,0.01,0.373,0.363,0.328,0.333,0.193,0.061
ZEC-USD-predict-kknnLDM-ensamble.csv,2020-11-08T18:04:05.988813Z,24,0.593,0.533,0.45,0.367,0.137,0.167,0.449,0.311,0.3,0.167,0.096,0.135
ZEC-USD-predict-kknnLDN-ensamble.csv,2020-11-09T10:11:20.899582Z,23,0.63,0.549,0.557,0.533,0.116,0.027,0.451,0.387,0.363,0.533,0.146,0.175
ZEC-USD-predict-kknnLDO-ensamble.csv,2020-11-09T14:32:56.442874Z,23,0.609,0.516,0.457,0.333,0.139,0.16,0.407,0.307,0.327,0.267,0.121,0.07
ZEC-USD-predict-kknnLDP-ensamble.csv,2020-11-10T14:18:25.265669Z,22,0.522,0.472,0.441,0.367,0.055,0.092,0.483,0.24,0.31,0.233,0.232,0.144
ZEC-USD-predict-kknnLDQ-ensamble.csv,2020-11-10T17:11:35.888565Z,22,0.625,0.493,0.506,0.4,0.114,0.109,0.38,0.263,0.277,0.2,0.121,0.081
ZEC-USD-predict-kknnLDQA-ensamble.csv,2020-11-11T12:20:24.113324Z,21,0.593,0.529,0.493,0.567,0.116,0.096,0.359,0.319,0.362,0.433,0.129,0.103
ZEC-USD-predict-kknnLDR-ensamble.csv,2020-11-11T13:33:51.657040Z,21,0.57,0.495,0.509,0.567,0.121,0.063,0.434,0.439,0.409,0.367,0.101,0.067
ZRX-USD-predict-ensamble-gakknn-MA.csv,2020-11-14T11:45:31.740964Z,18,0.624,0.493,0.523,0.433,0.102,0.104,0.482,0.449,0.441,0.333,0.165,0.109
ZRX-USD-predict-ensamble-gakknn-MAA.csv,2020-11-14T20:10:12.394744Z,18,0.668,0.605,0.64,0.7,0.098,0.086,0.45,0.472,0.491,0.467,0.16,0.042
ZRX-USD-predict-ensamble-gakknn-MAB.csv,2020-11-14T20:55:14.502295Z,18,0.728,0.626,0.639,0.6,0.078,0.045,0.358,0.451,0.46,0.5,0.093,0.043
ZRX-USD-predict-ensamble-gakknn-MAC.csv,2020-11-14T22:04:08.834109Z,18,0.538,0.437,0.489,0.607,0.198,0.149,0.529,0.877,0.982,0.964,0.305,0.183
ZRX-USD-predict-ensamble-gakknn-MAD.csv,2020-11-14T22:47:44.089724Z,18,0.63,0.517,0.542,0.633,0.142,0.101,0.521,0.539,0.525,0.533,0.185,0.026
ZRX-USD-predict-ensamble-gakknn-MAE.csv,2020-11-15T10:26:33.045252Z,17,0.436,0.371,0.449,0.545,0.187,0.166,0.864,0.727,0.591,0.182,0.334,0.472
ZRX-USD-predict-ensamble-gakknn-MAF.csv,2020-11-15T12:54:59.298306Z,17,0.597,0.623,0.685,0.607,0.097,0.132,0.417,0.402,0.369,0.214,0.24,0.165
ZRX-USD-predict-ensamble-gakknn-MAG.csv,2020-11-15T14:16:30.199476Z,17,0.692,0.692,0.692,0.692,,,0,0,0,0,,
ZRX-USD-predict-ensamble-gakknn-MAH.csv,2020-11-15T15:07:59.667211Z,17,0.658,0.539,0.459,0.433,0.098,0.142,0.375,0.209,0.147,0.133,0.173,0.108
ZRX-USD-predict-ensamble-gakknn-MB.csv,2020-11-15T17:48:41.087626Z,17,0.7,0.494,0.508,0.467,0.16,0.047,0.57,0.604,0.589,0.5,0.131,0.092
ZRX-USD-predict-ensamble-gakknn-MBA.csv,2020-11-15T19:19:19.694737Z,17,0.668,0.559,0.589,0.533,0.091,0.076,0.472,0.539,0.541,0.567,0.154,0.026
ZRX-USD-predict-ensamble-gakknn-MBB.csv,2020-11-15T20:03:38.030303Z,17,0.563,0.507,0.42,0.316,0.146,0.183,0.44,0.341,0.351,0.368,0.141,0.025
ZRX-USD-predict-ensamble-gakknn-MBC.csv,2020-11-15T21:09:49.489054Z,17,0.673,0.46,0.507,0.433,0.17,0.109,0.413,0.396,0.395,0.467,0.087,0.072
ZRX-USD-predict-ensamble-gakknn-MBD.csv,2020-11-15T22:17:43.703455Z,17,0.63,0.473,0.443,0.467,0.14,0.057,0.489,0.428,0.425,0.367,0.138,0.059
ZRX-USD-predict-ensamble-gakknn-MBE.csv,2020-11-16T09:13:13.415658Z,16,0.608,0.452,0.461,0.567,0.196,0.107,0.521,0.538,0.573,0.533,0.134,0.073
ZRX-USD-predict-ensamble-gakknn-MC.csv,2020-11-16T10:18:17.810217Z,16,0.706,0.527,0.54,0.5,0.152,0.047,0.402,0.396,0.428,0.533,0.122,0.119
ZRX-USD-predict-ensamble-gakknn-MCA.csv,2020-11-16T12:34:48.164513Z,16,0.668,0.495,0.475,0.467,0.127,0.035,0.538,0.515,0.522,0.367,0.133,0.156
ZRX-USD-predict-ensamble-gakknn-MCB.csv,2020-11-16T13:50:09.836242Z,16,0.5,0.5,0.5,0.4,0.141,0.141,0.25,0.25,0.25,0.5,0.354,0.354
ZRX-USD-predict-ensamble-gakknn-MCC.csv,2020-11-16T15:53:06.961823Z,16,0.675,0.573,0.509,0.567,0.126,0.124,0.52,0.527,0.624,0.667,0.188,0.173
ZRX-USD-predict-ensamble-gakknn-MCD.csv,2020-11-16T16:43:20.737503Z,16,0.54,0.54,0.561,0.455,0.112,0.112,0.411,0.411,0.295,0.091,0.286,0.286
ZRX-USD-predict-ensamble-gakknn-MCE.csv,2020-11-16T18:35:16.602287Z,16,0.723,0.506,0.475,0.467,0.162,0.053,0.493,0.481,0.588,0.433,0.17,0.241
ZRX-USD-predict-ensamble-gakknn-MCF.csv,2020-11-16T17:47:14.528691Z,16,0.667,0.482,0.54,0.5,0.179,0.108,0.527,0.548,0.523,0.4,0.154,0.13
ZRX-USD-predict-ensamble-gakknn-MD.csv,2020-11-16T20:04:28.604088Z,16,0.553,0.572,0.461,0.478,0.148,0.192,0.679,0.612,0.626,0.696,0.234,0.074
ZRX-USD-predict-ensamble-gakknn-MDA.csv,2020-11-16T21:18:01.864988Z,16,0.626,0.568,0.569,0.567,0.121,0.003,0.502,0.367,0.218,0.4,0.291,0.317
ZRX-USD-predict-ensamble-gakknn-MDB.csv,2020-11-17T08:00:05.685935Z,15,0.68,0.604,0.573,0.533,0.081,0.067,0.395,0.341,0.395,0.5,0.242,0.14
ZRX-USD-predict-ensamble-gakknn-MDC.csv,2020-11-17T09:16:01.697450Z,15,0.597,0.494,0.574,0.6,0.14,0.141,0.436,0.694,0.658,0.767,0.208,0.126
ZRX-USD-predict-ensamble-gakknn-MDD.csv,2020-11-17T11:19:25.966436Z,15,0.614,0.451,0.476,0.5,0.15,0.05,0.396,0.451,0.46,0.533,0.161,0.075
ZRX-USD-predict-ensamble-gakknn-MDE.csv,2020-11-17T13:10:33.361837Z,15,0.541,0.541,0.443,0.474,0.173,0.173,0.315,0.315,0.472,0.474,0.273,0.273
ZRX-USD-predict-ensamble-gakknn-ME.csv,2020-11-17T14:10:02.052081Z,15,0.64,0.526,0.465,0.385,0.167,0.132,0.367,0.364,0.399,0.615,0.149,0.225
ZRX-USD-predict-ensamble-gakknn-MEA.csv,2020-11-17T15:10:58.037525Z,15,0.624,0.472,0.508,0.5,0.172,0.063,0.505,0.495,0.526,0.6,0.078,0.091
ZRX-USD-predict-ensamble-gakknn-MEB.csv,2020-11-17T16:19:09.523937Z,15,0.652,0.548,0.573,0.5,0.101,0.084,0.511,0.463,0.461,0.6,0.15,0.139
ZRX-USD-predict-ensamble-gakknn-MEC.csv,2020-11-17T17:13:01.355536Z,15,0.623,0.543,0.574,0.6,0.099,0.059,0.453,0.39,0.363,0.5,0.166,0.145
ZRX-USD-predict-ensamble-gakknn-MED.csv,2020-11-17T18:05:09.624098Z,15,0.692,0.692,0.692,0.692,,,0.462,0.462,0.462,0.462,,
ZRX-USD-predict-ensamble-gakknn-MEE.csv,2020-11-17T19:19:00.212991Z,15,0.62,0.485,0.461,0.567,0.149,0.114,0.466,0.461,0.509,0.533,0.094,0.086
ZRX-USD-predict-ensamble-gakknn-MEF.csv,2020-11-18T21:25:51.675722Z,14,0.663,0.495,0.509,0.567,0.176,0.063,0.554,0.626,0.589,0.533,0.124,0.085
ZRX-USD-predict-ensamble-gakknn-MEG.csv,2020-11-19T09:50:40.639622Z,13,0.646,0.506,0.509,0.533,0.124,0.025,0.505,0.528,0.525,0.567,0.134,0.042
ZRX-USD-predict-ensamble-gakknn-MEH.csv,2020-11-19T11:12:00.420488Z,13,0.675,0.572,0.525,0.533,0.1,0.082,0.521,0.526,0.539,0.433,0.089,0.108
ZRX-USD-predict-ensamble-gakknn-MEI.csv,2020-11-19T13:57:31.879864Z,13,0.641,0.561,0.525,0.533,0.071,0.063,0.455,0.45,0.475,0.433,0.162,0.06
ZRX-USD-predict-ensamble-gakknn-MEJ.csv,2020-11-19T15:53:38.071233Z,13,0.609,0.539,0.508,0.5,0.057,0.054,0.478,0.408,0.296,0.333,0.185,0.199
ZRX-USD-predict-ensamble-gakknn-MEK.csv,2020-11-19T18:16:58.215306Z,13,0.57,0.439,0.476,0.5,0.129,0.067,0.494,0.594,0.59,0.6,0.139,0.011
ZRX-USD-predict-ensamble-gakknn-MEL.csv,2020-11-19T20:19:21.681804Z,13,0.659,0.583,0.524,0.5,0.12,0.104,0.483,0.494,0.508,0.467,0.099,0.047
ZRX-USD-predict-ensamble-gakknn-MEM.csv,2020-11-19T21:13:08.640750Z,13,0.63,0.506,0.509,0.567,0.138,0.058,0.511,0.507,0.527,0.667,0.077,0.144
ZRX-USD-predict-ensamble-gakknn-MEN.csv,2020-11-20T09:02:09.305968Z,12,0.548,0.429,0.444,0.5,0.136,0.062,0.463,0.495,0.426,0.4,0.088,0.123
ZRX-USD-predict-ensamble-gakknn-MEO.csv,2020-11-20T11:52:48.754480Z,12,0.581,0.484,0.476,0.533,0.112,0.059,0.483,0.57,0.555,0.433,0.253,0.125
ZRX-USD-predict-ensamble-gakknn-MEP.csv,2020-11-20T15:06:20.123662Z,12,0.587,0.495,0.493,0.567,0.111,0.074,0.487,0.581,0.571,0.4,0.274,0.172
ZRX-USD-predict-ensamble-gakknn-MF.csv,2020-11-20T16:40:38.416700Z,12,0.707,0.483,0.391,0.233,0.095,0.224,0.576,0.526,0.505,0.333,0.154,0.176
ZRX-USD-predict-ensamble-gakknn-MFA.csv,2020-11-20T18:20:06.224264Z,12,0.597,0.597,0.55,0.2,0.36,0.36,0,0,0,0,0,0
ZRX-USD-predict-ensamble-gakknn-MFB.csv,2020-11-20T19:59:14.555011Z,12,0.631,0.463,0.361,0.367,0.137,0.177,0.52,0.392,0.438,0.133,0.202,0.315
ZRX-USD-predict-ensamble-gakknn-MFC.csv,2020-11-20T22:35:21.291112Z,12,0.674,0.549,0.54,0.5,0.122,0.043,0.533,0.592,0.622,0.533,0.116,0.102
ZRX-USD-predict-ensamble-gakknn-MFD.csv,2020-11-21T17:57:00.902926Z,11,0.641,0.461,0.441,0.367,0.126,0.082,0.597,0.613,0.653,0.467,0.146,0.198
ZRX-USD-predict-ensamble-gakknn-MFE.csv,2020-11-21T21:07:41.251268Z,11,0.663,0.538,0.508,0.467,0.073,0.067,0.543,0.515,0.589,0.5,0.138,0.156
ZRX-USD-predict-ensamble-gakknn-MFF.csv,2020-11-22T10:28:46.963052Z,10,0.636,0.506,0.443,0.467,0.114,0.112,0.429,0.351,0.326,0.233,0.102,0.102
ZRX-USD-predict-ensamble-gakknn-MFG.csv,2020-11-22T13:06:23.963969Z,10,0.641,0.483,0.475,0.433,0.114,0.044,0.575,0.548,0.622,0.533,0.151,0.155
ZRX-USD-predict-ensamble-gakknn-MFH.csv,2020-11-22T16:34:47.243525Z,10,0.701,0.527,0.506,0.4,0.101,0.112,0.451,0.483,0.524,0.5,0.123,0.076
ZRX-USD-predict-ensamble-gakknn-MFI.csv,2020-11-22T18:39:48.399412Z,10,0.704,0.494,0.458,0.367,0.128,0.111,0.525,0.536,0.571,0.4,0.128,0.181
ZRX-USD-predict-ensamble-gakknn-MFJ.csv,2020-11-22T20:28:20.908218Z,10,0.669,0.417,0.342,0.233,0.138,0.169,0.515,0.459,0.522,0.333,0.187,0.217
ZRX-USD-predict-ensamble-gakknn-MFK.csv,2020-11-22T22:02:38.439508Z,10,0.674,0.472,0.441,0.333,0.112,0.12,0.62,0.603,0.554,0.367,0.147,0.206
ZRX-USD-predict-ensamble-gakknn-MFL.csv,2020-11-23T09:44:05.712455Z,9,0.649,0.438,0.507,0.414,0.185,0.151,0.481,0.494,0.541,0.448,0.147,0.123
ZRX-USD-predict-ensamble-gakknn-MFM.csv,2020-11-23T11:18:44.912159Z,9,0.691,0.517,0.426,0.4,0.124,0.16,0.57,0.559,0.572,0.433,0.133,0.14
ZRX-USD-predict-ensamble-gakknn-MFN.csv,2020-11-23T13:11:46.159076Z,9,0.696,0.517,0.426,0.4,0.129,0.16,0.532,0.468,0.536,0.233,0.186,0.325
ZRX-USD-predict-ensamble-gakknn-MFO.csv,2020-11-23T15:07:14.383733Z,9,0.701,0.604,0.555,0.433,0.067,0.148,0.472,0.316,0.341,0.133,0.145,0.212
ZRX-USD-predict-ensamble-gakknn-MFP.csv,2020-11-23T15:40:42.341073Z,9,0.707,0.538,0.474,0.367,0.086,0.154,0.402,0.296,0.228,0.133,0.119,0.152
ZRX-USD-predict-ensamble-gakknn-MFQ.csv,2020-11-23T17:20:06.381905Z,9,0.673,0.44,0.393,0.367,0.16,0.085,0.543,0.481,0.472,0.267,0.115,0.206
ZRX-USD-predict-ensamble-gakknn-MFR.csv,2020-11-23T19:05:53.342258Z,9,0.75,0.582,0.523,0.433,0.095,0.136,0.445,0.34,0.376,0.333,0.135,0.077
ZRX-USD-predict-ensamble-gakknn-MFS.csv,2020-11-23T21:04:29.300029Z,9,0.722,0.538,0.473,0.333,0.078,0.179,0.407,0.252,0.228,0.167,0.094,0.074
ZRX-USD-predict-ensamble-gakknn-MFT.csv,2020-11-24T11:57:01.862926Z,8,0.69,0.527,0.491,0.433,0.104,0.085,0.471,0.327,0.406,0.2,0.187,0.249
ZRX-USD-predict-ensamble-gakknn-MFU.csv,2020-11-24T14:50:47.707844Z,8,0.651,0.484,0.442,0.4,0.137,0.083,0.587,0.658,0.62,0.433,0.189,0.198
ZRX-USD-predict-ensamble-gakknn-MFV.csv,2020-11-24T16:49:13.770786Z,8,0.699,0.429,0.326,0.233,0.153,0.2,0.551,0.47,0.439,0.2,0.154,0.245
ZRX-USD-predict-ensamble-gakknn-MFW.csv,2020-11-24T18:47:39.940629Z,8,0.712,0.515,0.423,0.233,0.082,0.248,0.527,0.384,0.31,0.2,0.082,0.169
ZRX-USD-predict-ensamble-gakknn-MFX.csv,2020-11-24T20:20:46.127233Z,8,0.649,0.44,0.393,0.367,0.145,0.085,0.585,0.635,0.669,0.467,0.181,0.211
ZRX-USD-predict-ensamble-gakknn-MFY.csv,2020-11-24T22:41:58.634988Z,8,0.652,0.462,0.426,0.433,0.151,0.062,0.533,0.572,0.508,0.467,0.136,0.118
ZRX-USD-predict-ensamble-gakknn-MFZ.csv,2020-11-25T09:55:14.783239Z,7,0.663,0.472,0.442,0.4,0.149,0.067,0.597,0.536,0.521,0.3,0.115,0.223
ZRX-USD-predict-ensamble-gakknn-MG.csv,2020-11-25T12:11:46.947176Z,7,0.587,0.451,0.46,0.533,0.154,0.075,0.446,0.43,0.378,0.433,0.125,0.105
ZRX-USD-predict-ensamble-gakknn-MGA.csv,2020-11-25T14:04:54.537802Z,7,0.614,0.44,0.444,0.5,0.178,0.057,0.527,0.526,0.556,0.467,0.071,0.103
ZRX-USD-predict-ensamble-gakknn-MH.csv,2020-11-25T16:10:46.560584Z,7,0.609,0.496,0.46,0.533,0.122,0.096,0.467,0.45,0.508,0.5,0.111,0.101
ZRX-USD-predict-ensamble-gakknn-MHA.csv,2020-11-25T17:53:00.668509Z,7,0.663,0.451,0.392,0.333,0.132,0.117,0.445,0.383,0.441,0.367,0.11,0.126
ZRX-USD-predict-ensamble-gakknn-MHB.csv,2020-11-25T19:52:49.747937Z,7,0.673,0.483,0.475,0.433,0.167,0.044,0.5,0.506,0.459,0.467,0.108,0.082
ZRX-USD-predict-ensamble-gakknn-MI.csv,2020-11-25T22:02:04.094347Z,7,0.635,0.539,0.509,0.567,0.145,0.078,0.44,0.471,0.557,0.533,0.104,0.15
ZRX-USD-predict-ensamble-gakknn-MIA.csv,2020-11-26T09:10:38.508116Z,6,0.685,0.462,0.426,0.4,0.167,0.067,0.532,0.548,0.539,0.433,0.113,0.107
ZRX-USD-predict-ensamble-gakknn-MIB.csv,2020-11-26T10:49:22.513617Z,6,0.619,0.528,0.525,0.567,0.103,0.042,0.489,0.44,0.476,0.533,0.095,0.085
ZRX-USD-predict-ensamble-gakknn-MIBA.csv,2020-11-26T22:25:26.487417Z,6,0.635,0.505,0.508,0.467,0.127,0.041,0.494,0.528,0.525,0.567,0.079,0.042
ZRX-USD-predict-ensamble-gakknn-MIC.csv,2020-11-26T12:57:53.542475Z,6,0.679,0.549,0.54,0.467,0.082,0.075,0.537,0.571,0.656,0.7,0.158,0.154
ZRX-USD-predict-ensamble-gakknn-MICA.csv,2020-11-26T14:41:38.194952Z,6,0.663,0.515,0.523,0.433,0.13,0.091,0.424,0.384,0.343,0.267,0.108,0.105
ZRX-USD-predict-ensamble-gakknn-MICB.csv,2020-11-26T15:56:33.885232Z,6,0.641,0.516,0.508,0.5,0.11,0.017,0.489,0.428,0.426,0.4,0.1,0.026
ZRX-USD-predict-ensamble-gakknn-MICC.csv,2020-11-26T17:45:47.731586Z,6,0.603,0.538,0.624,0.7,0.153,0.167,0.473,0.539,0.542,0.6,0.061,0.058
ZRX-USD-predict-ensamble-gakknn-MICD.csv,2020-11-26T19:24:02.313116Z,6,0.566,0.441,0.395,0.5,0.174,0.132,0.478,0.461,0.474,0.4,0.049,0.078
ZRX-USD-predict-ensamble-gakknn-MICE.csv,2020-11-26T20:48:22.251878Z,6,0.651,0.429,0.41,0.433,0.197,0.04,0.533,0.582,0.59,0.6,0.039,0.017
ZRX-USD-predict-ensamble-gakknn-MID.csv,2020-11-27T09:18:47.736772Z,5,0.65,0.494,0.557,0.533,0.169,0.112,0.555,0.539,0.441,0.367,0.105,0.184
ZRX-USD-predict-ensamble-gakknn-MIDA.csv,2020-11-27T10:55:07.147516Z,5,0.656,0.494,0.491,0.433,0.129,0.058,0.494,0.516,0.541,0.533,0.069,0.043
ZRX-USD-predict-ensamble-gakknn-MIDB.csv,2020-11-27T12:05:31.790640Z,5,0.635,0.494,0.524,0.5,0.145,0.058,0.495,0.561,0.574,0.6,0.056,0.035
ZRX-USD-predict-ensamble-gakknn-MIDC.csv,2020-11-27T13:31:10.842029Z,5,0.658,0.56,0.506,0.4,0.096,0.141,0.495,0.407,0.361,0.367,0.101,0.081
ZRX-USD-predict-ensamble-gakknn-MIDD.csv,2020-11-27T14:58:04.387722Z,5,0.614,0.571,0.59,0.6,0.105,0.034,0.494,0.439,0.442,0.433,0.12,0.011
ZRX-USD-predict-ensamble-gakknn-MIF.csv,2020-11-27T18:17:54.217874Z,5,0.604,0.496,0.477,0.567,0.139,0.096,0.506,0.45,0.425,0.333,0.112,0.101
ZRX-USD-predict-ensamble-gakknn-MIFA.csv,2020-11-27T21:09:38.359987Z,5,0.598,0.473,0.426,0.433,0.14,0.081,0.598,0.538,0.506,0.4,0.084,0.119
ZRX-USD-predict-ensamble-gakknn-MIFB.csv,2020-11-28T07:50:25.313230Z,4,0.657,0.483,0.474,0.4,0.124,0.076,0.429,0.374,0.394,0.433,0.101,0.053
ZRX-USD-predict-ensamble-gakknn-MIG.csv,2020-11-28T11:14:35.415393Z,4,0.614,0.505,0.49,0.4,0.081,0.094,0.484,0.528,0.541,0.567,0.107,0.035
ZRX-USD-predict-ensamble-gakknn-MIGA.csv,2020-11-28T14:12:01.237111Z,4,0.533,0.408,0.378,0.433,0.144,0.075,0.5,0.45,0.491,0.467,0.111,0.076
ZRX-USD-predict-ensamble-gakknn-MIH.csv,2020-11-28T20:02:13.174018Z,4,0.614,0.42,0.363,0.5,0.213,0.169,0.484,0.528,0.475,0.467,0.098,0.092
ZRX-USD-predict-ensamble-gakknn-MIHA.csv,2020-11-28T21:35:40.750023Z,4,0.646,0.505,0.508,0.5,0.13,0.009,0.462,0.484,0.526,0.6,0.093,0.104
ZRX-USD-predict-ensamble-gakknn-MIHB.csv,2020-11-28T23:06:29.114575Z,4,0.662,0.418,0.41,0.433,0.203,0.027,0.532,0.548,0.523,0.4,0.114,0.13
ZRX-USD-predict-ensamble-gakknn-MIHC.csv,2020-11-29T09:01:57.030639Z,3,0.635,0.582,0.59,0.567,0.086,0.027,0.539,0.582,0.573,0.533,0.133,0.043
ZRX-USD-predict-ensamble-gakknn-MIHD.csv,2020-11-29T10:47:00.452415Z,3,0.635,0.516,0.524,0.467,0.11,0.059,0.44,0.538,0.54,0.5,0.11,0.041
ZRX-USD-predict-ensamble-gakknn-MIHDA.csv,2020-11-29T12:12:31.975115Z,3,0.667,0.493,0.539,0.433,0.145,0.133,0.496,0.451,0.392,0.333,0.126,0.117
ZRX-USD-predict-ensamble-gakknn-MIHDB.csv,2020-11-29T14:01:06.871494Z,3,0.587,0.506,0.525,0.567,0.105,0.053,0.467,0.418,0.51,0.6,0.197,0.183
ZRX-USD-predict-ensamble-gakknn-MIHDC.csv,2020-11-29T16:08:17.846390Z,3,0.603,0.45,0.425,0.367,0.11,0.073,0.548,0.449,0.441,0.333,0.159,0.109
ZRX-USD-predict-ensamble-gakknn-MIHDD.csv,2020-11-29T17:26:02.468014Z,3,0.572,0.518,0.476,0.533,0.113,0.091,0.526,0.559,0.655,0.633,0.127,0.168
ZRX-USD-predict-ensamble-gakknn-MIHE.csv,2020-11-29T18:48:00.987868Z,3,0.647,0.551,0.543,0.667,0.147,0.124,0.396,0.416,0.491,0.433,0.1,0.142
ZRX-USD-predict-ensamble-gakknn-MIHF.csv,2020-11-29T20:10:45.951974Z,3,0.575,0.441,0.445,0.567,0.19,0.122,0.5,0.482,0.457,0.333,0.093,0.131
ZRX-USD-predict-ensamble-gakknn-NA.csv,2020-11-29T22:51:31.604073Z,3,0.678,0.517,0.425,0.367,0.102,0.169,0.48,0.406,0.475,0.467,0.113,0.121
ZRX-USD-predict-ensamble-gakknn-NAA.csv,2020-11-30T09:26:37.387708Z,2,0.662,0.538,0.441,0.333,0.07,0.2,0.55,0.448,0.555,0.433,0.17,0.222
ZRX-USD-predict-ensamble-gakknn-NAB.csv,2020-11-30T10:52:24.287691Z,2,0.584,0.405,0.391,0.267,0.097,0.127,0.601,0.492,0.472,0.233,0.11,0.241
ZRX-USD-predict-ensamble-gakknn-NAC.csv,2020-11-30T12:22:13.895020Z,2,0.579,0.483,0.475,0.433,0.077,0.044,0.585,0.482,0.423,0.2,0.114,0.245
ZRX-USD-predict-ensamble-gakknn-NAD.csv,2020-11-30T13:01:41.176728Z,2,0.605,0.528,0.459,0.367,0.071,0.151,0.541,0.529,0.544,0.467,0.06,0.081
ZRX-USD-predict-ensamble-gakknn-NAE.csv,2020-11-30T15:09:55.872894Z,2,0.651,0.549,0.441,0.333,0.072,0.217,0.52,0.373,0.326,0.233,0.12,0.123
