PredictFile,Created,ProdDays,Acc6m,Acc3m,Acc1m,AccSD6m,AccSD3m,Prev6m,Prev3m,Prev1m,PrevSD6m,PrevSD3m
LINK-USD-predict-ensamble-gakknn-MAF.csv,2020-11-15T12:40:56.451330Z,13,0.615,0.472,0.429,0.164,0.113,0.651,0.557,0.429,0.093,0.142
LINK-USD-predict-ensamble-gakknn-MAG.csv,2020-11-15T14:02:04.048794Z,13,0.497,0.313,0.222,0.126,0.116,0.746,0.606,0,0.246,0.533
LINK-USD-predict-ensamble-gakknn-MAH.csv,2020-11-15T14:53:13.397050Z,13,0.675,0.561,0.5,0.134,0.12,0.537,0.337,0.357,0.169,0.032
LINK-USD-predict-ensamble-gakknn-MB.csv,2020-11-15T17:33:34.803905Z,13,0.696,0.595,0.571,0.109,0.033,0.635,0.548,0.5,0.092,0.084
LINK-USD-predict-ensamble-gakknn-MBA.csv,2020-11-15T19:06:33.919996Z,13,0.674,0.631,0.714,0.124,0.076,0.537,0.611,0.786,0.095,0.176
LINK-USD-predict-ensamble-gakknn-MBB.csv,2020-11-15T19:51:08.207624Z,13,0.608,0.475,0.571,0.149,0.092,0.569,0.428,0.5,0.183,0.086
LINK-USD-predict-ensamble-gakknn-MBC.csv,2020-11-15T20:50:06.820872Z,13,0.653,0.644,0.75,0.082,0.101,0.613,0.532,0.679,0.136,0.129
LINK-USD-predict-ensamble-gakknn-MBD.csv,2020-11-15T22:00:11.996613Z,13,0.685,0.504,0.429,0.12,0.07,0.516,0.485,0.571,0.068,0.075
LINK-USD-predict-ensamble-gakknn-MBE.csv,2020-11-16T08:53:12.267065Z,12,0.625,0.565,0.714,0.162,0.158,0.578,0.61,0.643,0.146,0.208
LINK-USD-predict-ensamble-gakknn-MC.csv,2020-11-16T10:01:10.889299Z,12,0.653,0.506,0.5,0.171,0.09,0.614,0.616,0.571,0.069,0.055
LINK-USD-predict-ensamble-gakknn-MCA.csv,2020-11-16T12:15:14.924103Z,12,0.707,0.56,0.5,0.138,0.053,0.592,0.473,0.5,0.14,0.025
LINK-USD-predict-ensamble-gakknn-MCB.csv,2020-11-16T13:36:15.606559Z,12,0.68,0.476,0.393,0.144,0.074,0.627,0.604,0.464,0.046,0.128
LINK-USD-predict-ensamble-gakknn-MCC.csv,2020-11-16T15:22:42.738574Z,12,0.62,0.393,0.357,0.186,0.094,0.635,0.525,0.429,0.118,0.084
LINK-USD-predict-ensamble-gakknn-MCD.csv,2020-11-16T16:29:47.693426Z,12,0.575,0.509,0.609,0.138,0.114,0.511,0.493,0.87,0.257,0.398
LINK-USD-predict-ensamble-gakknn-MCE.csv,2020-11-16T18:22:23.727529Z,12,0.674,0.535,0.393,0.056,0.123,0.604,0.454,0.536,0.194,0.2
LINK-USD-predict-ensamble-gakknn-MCF.csv,2020-11-16T17:34:04.614786Z,12,0.646,0.496,0.536,0.148,0.042,0.542,0.43,0.536,0.153,0.092
LINK-USD-predict-ensamble-gakknn-MD.csv,2020-11-16T19:40:31.690179Z,12,0.658,0.585,0.607,0.135,0.032,0.618,0.581,0.536,0.147,0.143
LINK-USD-predict-ensamble-gakknn-MDA.csv,2020-11-16T20:57:13.775748Z,12,0.608,0.471,0.429,0.113,0.055,0.504,0.316,0.357,0.215,0.052
LINK-USD-predict-ensamble-gakknn-MDB.csv,2020-11-17T07:39:33.882731Z,11,0.627,0.519,0.625,0.132,0.094,0.64,0.532,0.458,0.07,0.082
LINK-USD-predict-ensamble-gakknn-MDC.csv,2020-11-17T08:57:55.673357Z,11,0.641,0.531,0.643,0.147,0.106,0.657,0.666,0.786,0.068,0.111
LINK-USD-predict-ensamble-gakknn-MDD.csv,2020-11-17T10:33:24.641119Z,11,0.488,0.444,0.593,0.102,0.129,0.572,0.691,0.519,0.225,0.15
LINK-USD-predict-ensamble-gakknn-MDE.csv,2020-11-17T12:55:59.499455Z,11,0.701,0.549,0.5,0.105,0.058,0.565,0.326,0.357,0.205,0.052
LINK-USD-predict-ensamble-gakknn-ME.csv,2020-11-17T13:53:31.110512Z,11,0.645,0.519,0.667,0.174,0.14,0.628,0.67,0.733,0.202,0.061
LINK-USD-predict-ensamble-gakknn-MEA.csv,2020-11-17T14:54:28.065813Z,11,0.603,0.458,0.357,0.132,0.091,0.599,0.524,0.357,0.085,0.156
LINK-USD-predict-ensamble-gakknn-MEB.csv,2020-11-17T16:02:36.951144Z,11,0.672,0.482,0.429,0.169,0.047,0.546,0.505,0.571,0.095,0.072
LINK-USD-predict-ensamble-gakknn-MEC.csv,2020-11-17T16:57:06.016589Z,11,0.647,0.381,0.357,0.208,0.022,0.62,0.558,0.429,0.054,0.114
LINK-USD-predict-ensamble-gakknn-MED.csv,2020-11-17T17:50:58.383721Z,11,0.632,0.438,0.526,0.237,0.079,0.355,0.446,0.368,0.25,0.069
LINK-USD-predict-ensamble-gakknn-MEE.csv,2020-11-17T18:57:34.751510Z,11,0.653,0.518,0.536,0.16,0.06,0.516,0.5,0.679,0.105,0.157
LINK-USD-predict-ensamble-gakknn-MEF.csv,2020-11-18T21:03:19.319341Z,10,0.646,0.573,0.571,0.074,0.04,0.51,0.507,0.571,0.106,0.093
LINK-USD-predict-ensamble-gakknn-MEG.csv,2020-11-19T09:24:44.675729Z,9,0.646,0.539,0.571,0.145,0.094,0.522,0.519,0.571,0.09,0.086
LINK-USD-predict-ensamble-gakknn-MEH.csv,2020-11-19T10:48:53.224931Z,9,0.674,0.563,0.571,0.117,0.043,0.559,0.497,0.571,0.107,0.065
LINK-USD-predict-ensamble-gakknn-MEI.csv,2020-11-19T13:44:19.820803Z,9,0.636,0.595,0.571,0.072,0.033,0.509,0.462,0.571,0.156,0.198
LINK-USD-predict-ensamble-gakknn-MEJ.csv,2020-11-19T15:38:44.944156Z,9,0.566,0.44,0.464,0.151,0.107,0.495,0.33,0.464,0.206,0.135
LINK-USD-predict-ensamble-gakknn-MEK.csv,2020-11-19T18:02:44.119904Z,9,0.647,0.505,0.464,0.109,0.082,0.588,0.35,0.321,0.235,0.237
LINK-USD-predict-ensamble-gakknn-MEL.csv,2020-11-19T20:06:21.261407Z,9,0.684,0.546,0.429,0.112,0.146,0.548,0.435,0.357,0.114,0.126
LINK-USD-predict-ensamble-gakknn-MEM.csv,2020-11-19T21:01:31.791044Z,9,0.646,0.546,0.429,0.1,0.146,0.542,0.484,0.571,0.138,0.159
LINK-USD-predict-ensamble-gakknn-MEN.csv,2020-11-20T08:45:48.411181Z,8,0.641,0.427,0.393,0.19,0.064,0.624,0.354,0.179,0.173,0.169
LINK-USD-predict-ensamble-gakknn-MEO.csv,2020-11-20T11:05:26.642797Z,8,0.662,0.604,0.536,0.11,0.093,0.536,0.428,0.464,0.163,0.053
LINK-USD-predict-ensamble-gakknn-MEP.csv,2020-11-20T14:15:39.968940Z,8,0.631,0.505,0.464,0.148,0.054,0.418,0.213,0.179,0.167,0.076
LINK-USD-predict-ensamble-gakknn-MF.csv,2020-11-20T16:18:35.312330Z,8,0.641,0.459,0.393,0.123,0.071,0.635,0.565,0.321,0.071,0.228
LINK-USD-predict-ensamble-gakknn-MFA.csv,2020-11-20T17:47:36.910316Z,8,0.635,0.496,0.571,0.148,0.087,0.659,0.621,0.357,0.165,0.244
LINK-USD-predict-ensamble-gakknn-MFB.csv,2020-11-20T19:32:33.587165Z,8,0.56,0.394,0.357,0.156,0.063,0.656,0.529,0.286,0.161,0.241
LINK-USD-predict-ensamble-gakknn-MFC.csv,2020-11-20T22:11:58.361371Z,8,0.67,0.501,0.536,0.147,0.035,0.654,0.645,0.536,0.135,0.221
LINK-USD-predict-ensamble-gakknn-MFD.csv,2020-11-21T15:04:49.924168Z,7,0.618,0.453,0.607,0.201,0.154,0.713,0.74,0.679,0.078,0.053
LINK-USD-predict-ensamble-gakknn-MFE.csv,2020-11-21T20:13:32.161628Z,7,0.69,0.572,0.536,0.104,0.039,0.64,0.499,0.321,0.128,0.218
LINK-USD-predict-ensamble-gakknn-MFF.csv,2020-11-22T10:00:22.716261Z,6,0.696,0.453,0.179,0.125,0.239,0.603,0.565,0.321,0.115,0.243
LINK-USD-predict-ensamble-gakknn-MFG.csv,2020-11-22T12:38:23.604005Z,6,0.636,0.461,0.464,0.157,0.008,0.653,0.595,0.536,0.082,0.12
LINK-USD-predict-ensamble-gakknn-MFH.csv,2020-11-22T15:54:27.161686Z,6,0.667,0.543,0.321,0.094,0.211,0.545,0.499,0.25,0.098,0.216
LINK-USD-predict-ensamble-gakknn-MFI.csv,2020-11-22T18:09:18.696929Z,6,0.728,0.593,0.464,0.097,0.135,0.606,0.478,0.321,0.086,0.162
LINK-USD-predict-ensamble-gakknn-MFJ.csv,2020-11-22T19:55:23.259981Z,6,0.69,0.461,0.464,0.189,0.008,0.599,0.55,0.464,0.138,0.22
LINK-USD-predict-ensamble-gakknn-MFK.csv,2020-11-22T21:33:50.492489Z,6,0.684,0.484,0.536,0.193,0.051,0.559,0.484,0.536,0.103,0.101
LINK-USD-predict-ensamble-gakknn-MFL.csv,2020-11-23T09:20:03.766487Z,5,0.677,0.46,0.464,0.174,0.01,0.581,0.54,0.464,0.108,0.129
LINK-USD-predict-ensamble-gakknn-MFM.csv,2020-11-23T10:50:28.719680Z,5,0.658,0.437,0.357,0.174,0.113,0.62,0.439,0.429,0.162,0.122
LINK-USD-predict-ensamble-gakknn-MFN.csv,2020-11-23T12:30:16.438418Z,5,0.701,0.47,0.393,0.183,0.088,0.609,0.54,0.536,0.096,0.091
LINK-USD-predict-ensamble-gakknn-MFO.csv,2020-11-23T14:33:21.403257Z,5,0.679,0.515,0.464,0.122,0.045,0.663,0.601,0.393,0.049,0.183
LINK-USD-predict-ensamble-gakknn-MFP.csv,2020-11-23T15:33:05.273340Z,5,0.614,0.427,0.464,0.198,0.082,0.576,0.488,0.25,0.027,0.206
LINK-USD-predict-ensamble-gakknn-MFQ.csv,2020-11-23T16:47:43.962847Z,5,0.706,0.53,0.607,0.183,0.067,0.625,0.662,0.679,0.064,0.089
LINK-USD-predict-ensamble-gakknn-MFR.csv,2020-11-23T18:36:59.521920Z,5,0.706,0.439,0.464,0.225,0.034,0.613,0.522,0.393,0.148,0.218
LINK-USD-predict-ensamble-gakknn-MFS.csv,2020-11-23T20:38:28.652085Z,5,0.69,0.504,0.464,0.19,0.067,0.653,0.681,0.536,0.082,0.128
LINK-USD-predict-ensamble-gakknn-MFT.csv,2020-11-24T11:34:55.835217Z,4,0.652,0.54,0.571,0.127,0.063,0.635,0.652,0.714,0.081,0.103
LINK-USD-predict-ensamble-gakknn-MFU.csv,2020-11-24T14:22:35.572244Z,4,0.652,0.504,0.429,0.09,0.07,0.603,0.588,0.357,0.121,0.241
LINK-USD-predict-ensamble-gakknn-MFV.csv,2020-11-24T16:15:23.613792Z,4,0.766,0.513,0.393,0.172,0.111,0.566,0.451,0.393,0.179,0.259
LINK-USD-predict-ensamble-gakknn-MFW.csv,2020-11-24T18:11:51.757680Z,4,0.685,0.482,0.429,0.147,0.047,0.668,0.587,0.286,0.092,0.263
LINK-USD-predict-ensamble-gakknn-MFX.csv,2020-11-24T19:54:26.808766Z,4,0.677,0.462,0.286,0.121,0.161,0.644,0.497,0.357,0.142,0.234
LINK-USD-predict-ensamble-gakknn-MFY.csv,2020-11-24T22:00:56.769862Z,4,0.744,0.534,0.357,0.107,0.155,0.608,0.447,0.357,0.103,0.081
LINK-USD-predict-ensamble-gakknn-MFZ.csv,2020-11-25T09:20:34.901055Z,3,0.696,0.444,0.25,0.138,0.17,0.625,0.534,0.321,0.077,0.194
LINK-USD-predict-ensamble-gakknn-MG.csv,2020-11-25T11:45:03.120372Z,3,0.592,0.481,0.393,0.054,0.077,0.587,0.48,0.393,0.097,0.095
LINK-USD-predict-ensamble-gakknn-MGA.csv,2020-11-25T13:35:00.262859Z,3,0.663,0.54,0.571,0.138,0.036,0.604,0.561,0.5,0.051,0.067
LINK-USD-predict-ensamble-gakknn-MH.csv,2020-11-25T15:38:25.297446Z,3,0.685,0.528,0.5,0.144,0.094,0.536,0.459,0.429,0.124,0.11
LINK-USD-predict-ensamble-gakknn-MHA.csv,2020-11-25T17:24:56.053427Z,3,0.663,0.511,0.643,0.195,0.192,0.592,0.528,0.571,0.103,0.113
LINK-USD-predict-ensamble-gakknn-MHB.csv,2020-11-25T19:23:03.597903Z,3,0.723,0.482,0.393,0.195,0.16,0.565,0.523,0.393,0.093,0.166
LINK-USD-predict-ensamble-gakknn-MI.csv,2020-11-25T21:37:09.256138Z,3,0.658,0.561,0.536,0.091,0.023,0.5,0.452,0.536,0.09,0.076
LINK-USD-predict-ensamble-gakknn-MIA.csv,2020-11-26T08:45:11.012252Z,2,0.642,0.491,0.357,0.101,0.123,0.539,0.45,0.429,0.141,0.075
LINK-USD-predict-ensamble-gakknn-MIB.csv,2020-11-26T10:19:35.681007Z,2,0.646,0.404,0.393,0.189,0.025,0.543,0.537,0.464,0.096,0.064
LINK-USD-predict-ensamble-gakknn-MIBA.csv,2020-11-26T21:57:01.814379Z,2,0.686,0.576,0.643,0.161,0.108,0.603,0.642,0.714,0.072,0.074
LINK-USD-predict-ensamble-gakknn-MIC.csv,2020-11-26T12:33:15.418600Z,2,0.598,0.407,0.464,0.191,0.075,0.614,0.584,0.536,0.091,0.101
LINK-USD-predict-ensamble-gakknn-MICA.csv,2020-11-26T14:17:27.610981Z,2,0.62,0.562,0.571,0.135,0.025,0.537,0.56,0.571,0.119,0.155
LINK-USD-predict-ensamble-gakknn-MICB.csv,2020-11-26T15:34:46.611459Z,2,0.652,0.506,0.5,0.126,0.025,0.603,0.548,0.5,0.098,0.113
LINK-USD-predict-ensamble-gakknn-MICC.csv,2020-11-26T17:20:17.392054Z,2,0.619,0.451,0.5,0.16,0.05,0.548,0.493,0.5,0.124,0.156
LINK-USD-predict-ensamble-gakknn-MICD.csv,2020-11-26T18:58:51.587974Z,2,0.613,0.451,0.5,0.152,0.05,0.61,0.583,0.5,0.091,0.13
LINK-USD-predict-ensamble-gakknn-MICE.csv,2020-11-26T20:22:36.005285Z,2,0.599,0.495,0.464,0.165,0.126,0.473,0.471,0.464,0.083,0.042
LINK-USD-predict-ensamble-gakknn-MID.csv,2020-11-27T08:51:37.481400Z,1,0.646,0.485,0.571,0.17,0.086,0.587,0.529,0.5,0.103,0.126
LINK-USD-predict-ensamble-gakknn-MIDA.csv,2020-11-27T10:28:42.860748Z,1,0.668,0.53,0.571,0.144,0.044,0.51,0.529,0.571,0.042,0.055
LINK-USD-predict-ensamble-gakknn-MIDB.csv,2020-11-27T11:47:05.474236Z,1,0.608,0.493,0.464,0.098,0.048,0.581,0.63,0.679,0.094,0.042
LINK-USD-predict-ensamble-gakknn-MIDC.csv,2020-11-27T13:07:29.845470Z,1,0.641,0.458,0.357,0.127,0.091,0.603,0.435,0.357,0.121,0.1
LINK-USD-predict-ensamble-gakknn-MIDD.csv,2020-11-27T14:31:20.954148Z,1,0.603,0.393,0.393,0.173,0.059,0.631,0.593,0.464,0.103,0.135
LINK-USD-predict-ensamble-gakknn-MIF.csv,2020-11-27T17:15:02.155823Z,1,0.642,0.564,0.571,0.122,0.14,0.505,0.409,0.571,0.16,0.144
LINK-USD-predict-ensamble-gakknn-MIFA.csv,2020-11-27T20:19:37.314998Z,1,0.647,0.536,0.429,0.082,0.108,0.576,0.54,0.571,0.069,0.028
LINK-USD-predict-ensamble-gakknn-MIFB.csv,2020-11-27T23:09:57.534057Z,1,0.647,0.529,0.571,0.174,0.037,0.576,0.554,0.643,0.086,0.096
LINK-USD-predict-ensamble-gakknn-MIG.csv,2020-11-28T10:17:28.443207Z,0,0.668,0.542,0.643,0.15,0.091,0.587,0.563,0.571,0.12,0.043
LINK-USD-predict-ensamble-gakknn-MIGA.csv,2020-11-28T13:15:23.630459Z,0,0.613,0.44,0.536,0.177,0.102,0.608,0.554,0.679,0.1,0.111
LINK-USD-predict-ensamble.csv,2020-11-03T17:13:22.048313Z,25,0.598,0.524,0.357,0.072,0.147,0.614,0.411,0.214,0.107,0.18
LINK-USD-predict-glmLDB-ensamble.csv,2020-10-29T14:21:40.261874Z,30,0.587,0.526,0.393,0.102,0.182,0.46,0.345,0.25,0.142,0.101
LINK-USD-predict-glmLDC-ensamble.csv,2020-10-29T16:06:40.785795Z,30,0.592,0.469,0.357,0.098,0.099,0.52,0.468,0.357,0.164,0.131
LINK-USD-predict-glmLDG-ensamble.csv,2020-11-04T09:01:28.136073Z,24,0.572,0.571,0.5,0.137,0.073,0.456,0.413,0.357,0.137,0.148
LINK-USD-predict-kknnLDAC-ensamble.csv,2020-11-01T10:27:07.401606Z,27,0.577,0.518,0.536,0.1,0.06,0.538,0.538,0.536,0.07,0.106
LINK-USD-predict-kknnLDAE-ensamble.csv,2020-11-03T13:29:35.169070Z,25,0.619,0.56,0.536,0.073,0.076,0.635,0.671,0.607,0.133,0.147
LINK-USD-predict-kknnLDAF-ensamble.csv,2020-11-01T13:32:17.521725Z,27,0.62,0.571,0.5,0.041,0.062,0.527,0.593,0.571,0.108,0.139
LINK-USD-predict-kknnLDAG-ensamble.csv,2020-11-03T15:20:03.850113Z,25,0.615,0.525,0.429,0.097,0.084,0.618,0.636,0.571,0.157,0.242
LINK-USD-predict-kknnLDAH-ensamble.csv,2020-11-03T18:44:47.639219Z,25,0.592,0.512,0.357,0.075,0.136,0.533,0.557,0.429,0.137,0.164
LINK-USD-predict-kknnLDB-ensamble.csv,2020-11-04T14:26:18.604499Z,24,0.603,0.561,0.571,0.065,0.057,0.618,0.558,0.5,0.121,0.162
LINK-USD-predict-kknnLDC-ensamble.csv,2020-11-04T17:06:38.797397Z,24,0.582,0.516,0.5,0.077,0.059,0.62,0.582,0.5,0.086,0.083
LINK-USD-predict-kknnLDD-ensamble.csv,2020-11-05T14:21:04.799881Z,23,0.603,0.608,0.679,0.083,0.073,0.456,0.427,0.464,0.062,0.082
LINK-USD-predict-kknnLDDA-ensamble.csv,2020-11-06T15:11:37.483351Z,22,0.653,0.538,0.429,0.104,0.17,0.571,0.472,0.429,0.096,0.113
LINK-USD-predict-kknnLDDB-ensamble.csv,2020-11-06T17:07:04.167102Z,22,0.566,0.476,0.571,0.151,0.134,0.516,0.494,0.5,0.057,0.025
LINK-USD-predict-kknnLDDC-ensamble.csv,2020-11-06T19:39:24.972044Z,22,0.533,0.484,0.5,0.124,0.028,0.582,0.62,0.643,0.084,0.094
LINK-USD-predict-kknnLDDD-ensamble.csv,2020-11-06T20:26:47.628871Z,22,0.593,0.483,0.464,0.126,0.075,0.489,0.573,0.607,0.172,0.064
LINK-USD-predict-kknnLDDE-ensamble.csv,2020-11-06T21:23:11.277535Z,22,0.527,0.59,0.857,0.156,0.279,0.598,0.542,0.571,0.157,0.174
LINK-USD-predict-kknnLDDF-ensamble.csv,2020-11-07T12:00:13.588782Z,21,0.582,0.582,0.536,0.124,0.083,0.598,0.586,0.607,0.065,0.093
LINK-USD-predict-kknnLDE-ensamble.csv,2020-11-06T12:49:16.603565Z,22,0.609,0.504,0.464,0.092,0.067,0.506,0.391,0.25,0.113,0.185
LINK-USD-predict-kknnLDF-ensamble.csv,2020-11-07T20:09:54.455199Z,21,0.571,0.524,0.75,0.139,0.204,0.651,0.65,0.607,0.081,0.08
LINK-USD-predict-kknnLDH-ensamble.csv,2020-11-07T20:53:12.166094Z,21,0.565,0.495,0.536,0.087,0.036,0.572,0.587,0.607,0.129,0.158
LINK-USD-predict-kknnLDJ-ensamble.csv,2020-11-08T07:59:47.776647Z,20,0.62,0.571,0.5,0.087,0.073,0.483,0.598,0.714,0.12,0.146
LINK-USD-predict-kknnLDJA-ensamble.csv,2020-11-08T09:59:39.684688Z,20,0.614,0.585,0.643,0.096,0.102,0.565,0.634,0.786,0.063,0.138
LINK-USD-predict-kknnLDJB-ensamble.csv,2020-11-08T10:55:01.847183Z,20,0.597,0.548,0.536,0.128,0.188,0.528,0.598,0.679,0.09,0.07
LINK-USD-predict-kknnLDJC-ensamble.csv,2020-11-08T12:31:12.504514Z,20,0.586,0.538,0.536,0.12,0.139,0.549,0.633,0.75,0.069,0.105
LINK-USD-predict-kknnLDJD-ensamble.csv,2020-11-08T13:04:29.269004Z,20,0.587,0.595,0.607,0.093,0.089,0.516,0.576,0.679,0.107,0.092
LINK-USD-predict-kknnLDJF-ensamble.csv,2020-11-08T13:46:15.528669Z,20,0.614,0.563,0.607,0.079,0.046,0.533,0.491,0.393,0.147,0.094
LINK-USD-predict-kknnLDJG-ensamble.csv,2020-11-09T16:32:35.332784Z,19,0.609,0.584,0.571,0.071,0.015,0.527,0.604,0.571,0.141,0.156
LINK-USD-predict-kknnLDJH-ensamble.csv,2020-11-09T18:51:07.960212Z,19,0.592,0.687,0.75,0.095,0.078,0.5,0.507,0.536,0.088,0.048
LINK-USD-predict-kknnLDJI-ensamble.csv,2020-11-09T19:28:39.801806Z,19,0.582,0.585,0.607,0.066,0.032,0.434,0.496,0.607,0.126,0.198
LINK-USD-predict-kknnLDJJ-ensamble.csv,2020-11-09T20:12:46.939666Z,19,0.528,0.507,0.571,0.114,0.056,0.435,0.44,0.5,0.063,0.053
LINK-USD-predict-kknnLDJK-ensamble.csv,2020-11-10T07:56:09.641652Z,18,0.587,0.595,0.607,0.045,0.057,0.494,0.439,0.464,0.089,0.045
LINK-USD-predict-kknnLDK-ensamble.csv,2020-11-08T16:31:01.086376Z,20,0.549,0.468,0.357,0.147,0.112,0.575,0.537,0.5,0.168,0.158
LINK-USD-predict-kknnLDL-ensamble.csv,2020-11-08T17:17:02.029425Z,20,0.478,0.378,0.25,0.13,0.118,0.495,0.401,0.25,0.12,0.143
LINK-USD-predict-kknnLDM-ensamble.csv,2020-11-08T18:00:38.711903Z,20,0.537,0.473,0.286,0.109,0.162,0.521,0.351,0.286,0.143,0.059
LINK-USD-predict-kknnLDN-ensamble.csv,2020-11-09T10:08:20.653615Z,19,0.592,0.512,0.357,0.123,0.16,0.597,0.493,0.429,0.146,0.07
LINK-USD-predict-kknnLDO-ensamble.csv,2020-11-09T14:24:42.347651Z,19,0.609,0.531,0.643,0.132,0.106,0.646,0.73,0.786,0.113,0.144
LINK-USD-predict-kknnLDP-ensamble.csv,2020-11-10T12:16:34.948607Z,18,0.641,0.582,0.5,0.042,0.074,0.571,0.543,0.714,0.132,0.159
LINK-USD-predict-kknnLDQ-ensamble.csv,2020-11-10T17:04:34.057950Z,18,0.647,0.46,0.429,0.182,0.028,0.489,0.282,0.286,0.244,0.054
LINK-USD-predict-kknnLDQA-ensamble.csv,2020-11-10T19:09:56.788527Z,18,0.647,0.584,0.607,0.13,0.075,0.512,0.429,0.464,0.143,0.094
LINK-USD-predict-kknnLDR-ensamble.csv,2020-11-11T13:28:55.299395Z,17,0.593,0.418,0.464,0.197,0.112,0.642,0.591,0.393,0.088,0.188
LTC-USD-predict-ensamble-gakknn-MA.csv,2020-11-14T09:38:03.501750Z,14,0.651,0.515,0.5,0.138,0.123,0.526,0.487,0.25,0.149,0.217
LTC-USD-predict-ensamble-gakknn-MAA.csv,2020-11-14T20:03:37.909241Z,14,0.646,0.548,0.5,0.087,0.084,0.498,0.458,0.393,0.185,0.081
LTC-USD-predict-ensamble-gakknn-MAB.csv,2020-11-14T20:47:34.327798Z,14,0.657,0.495,0.5,0.162,0.009,0.5,0.334,0.179,0.118,0.161
LTC-USD-predict-ensamble-gakknn-MAC.csv,2020-11-14T21:55:42.681185Z,14,0.63,0.417,0.429,0.181,0.057,0.462,0.463,0.536,0.068,0.074
LTC-USD-predict-ensamble-gakknn-MAD.csv,2020-11-14T22:39:42.644967Z,14,0.635,0.449,0.393,0.145,0.075,0.423,0.338,0.357,0.184,0.073
LTC-USD-predict-ensamble-gakknn-MAE.csv,2020-11-15T10:18:44.655099Z,13,0.511,0.487,0.429,0.026,0.054,0.29,0.264,0.179,0.342,0.25
LTC-USD-predict-ensamble-gakknn-MAF.csv,2020-11-15T12:46:26.994196Z,13,0.663,0.527,0.464,0.102,0.068,0.418,0.374,0.429,0.137,0.129
LTC-USD-predict-ensamble-gakknn-MAG.csv,2020-11-15T14:05:36.173879Z,13,0.555,0.587,0.625,0.121,0.035,0.526,0.843,0.792,0.39,0.139
LTC-USD-predict-ensamble-gakknn-MAH.csv,2020-11-15T14:58:07.852337Z,13,0.625,0.475,0.571,0.173,0.092,0.467,0.387,0.536,0.153,0.155
LTC-USD-predict-ensamble-gakknn-MB.csv,2020-11-15T17:38:17.697028Z,13,0.668,0.517,0.5,0.139,0.044,0.444,0.341,0.464,0.209,0.109
LTC-USD-predict-ensamble-gakknn-MBA.csv,2020-11-15T19:10:32.750167Z,13,0.63,0.462,0.5,0.166,0.041,0.439,0.461,0.464,0.164,0.008
LTC-USD-predict-ensamble-gakknn-MBB.csv,2020-11-15T19:55:26.438369Z,13,0.603,0.496,0.571,0.152,0.07,0.51,0.45,0.464,0.133,0.016
LTC-USD-predict-ensamble-gakknn-MBC.csv,2020-11-15T20:56:12.453273Z,13,0.555,0.38,0.286,0.115,0.091,0.385,0.426,0.464,0.146,0.209
LTC-USD-predict-ensamble-gakknn-MBD.csv,2020-11-15T22:05:54.782012Z,13,0.7,0.568,0.429,0.098,0.141,0.443,0.462,0.536,0.193,0.087
LTC-USD-predict-ensamble-gakknn-MBE.csv,2020-11-16T08:59:50.113635Z,12,0.614,0.477,0.643,0.185,0.144,0.562,0.654,0.821,0.215,0.224
LTC-USD-predict-ensamble-gakknn-MC.csv,2020-11-16T10:06:49.535391Z,12,0.581,0.496,0.536,0.115,0.067,0.509,0.54,0.571,0.186,0.028
LTC-USD-predict-ensamble-gakknn-MCA.csv,2020-11-16T12:21:41.878833Z,12,0.696,0.525,0.393,0.161,0.122,0.537,0.481,0.357,0.164,0.14
LTC-USD-predict-ensamble-gakknn-MCB.csv,2020-11-16T13:41:12.923749Z,12,0.592,0.47,0.393,0.13,0.067,0.499,0.427,0.429,0.122,0.007
LTC-USD-predict-ensamble-gakknn-MCC.csv,2020-11-16T15:31:30.673718Z,12,0.517,0.583,0.75,0.19,0.22,1,1,1,0,0
LTC-USD-predict-ensamble-gakknn-MCD.csv,2020-11-16T16:34:11.277638Z,12,0.551,0.56,0.522,0.084,0.034,0.488,0.328,0.261,0.303,0.367
LTC-USD-predict-ensamble-gakknn-MCE.csv,2020-11-16T18:26:47.809772Z,12,0.453,0.459,0.6,0.144,0.134,0.255,0.2,0.6,0.422,0.346
LTC-USD-predict-ensamble-gakknn-MCF.csv,2020-11-16T17:38:26.691631Z,12,0.636,0.504,0.464,0.109,0.042,0.477,0.462,0.5,0.123,0.034
LTC-USD-predict-ensamble-gakknn-MD.csv,2020-11-16T19:49:11.075540Z,12,0.579,0.492,0.476,0.107,0.036,0.397,0.422,0.667,0.239,0.315
LTC-USD-predict-ensamble-gakknn-MDA.csv,2020-11-16T21:04:12.429462Z,12,0.649,0.531,0.607,0.128,0.078,0.49,0.527,0.571,0.237,0.241
LTC-USD-predict-ensamble-gakknn-MDB.csv,2020-11-17T07:46:12.040464Z,11,0.585,0.407,0.409,0.149,0.027,0.484,0.326,0.091,0.233,0.293
LTC-USD-predict-ensamble-gakknn-MDC.csv,2020-11-17T09:03:23.577519Z,11,0.517,0.583,0.75,0.19,0.22,1,1,1,0,0
LTC-USD-predict-ensamble-gakknn-MDD.csv,2020-11-17T10:49:42.588600Z,11,0.667,0.46,0.464,0.174,0.091,0.553,0.548,0.5,0.158,0.084
LTC-USD-predict-ensamble-gakknn-MDE.csv,2020-11-17T13:00:54.608930Z,11,0.572,0.554,0.417,0.176,0.214,0.572,0.049,0,0.42,0.086
LTC-USD-predict-ensamble-gakknn-ME.csv,2020-11-17T13:58:56.636313Z,11,0.619,0.601,0.786,0.096,0.162,0.515,0.598,0.679,0.169,0.074
