PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
MOSU_a90,1,663,0,0.009,0,0,0.006,-0.039,0.062,0.101,0.394,6.15,0
MOUR_a135,1,705,0,0.009,0,0,0.007,-0.058,0.05,0.108,-0.179,7.687,0
MOJU_a120,1,714,0.001,0.009,0.001,0.001,0.006,-0.066,0.05,0.116,-1.304,12.277,0
MOVE_a135,1,671,0,0.008,0,0.001,0.006,-0.058,0.052,0.11,-0.451,7.461,0
VESA_a30,1,225,0,0.01,0.001,0.001,0.007,-0.066,0.019,0.085,-2.365,12.733,0.001
MONE_a120,1,704,0,0.008,0.001,0,0.006,-0.048,0.035,0.083,-0.92,4.894,0
MOMA_a180,1,340,-0.001,0.009,0,0,0.007,-0.031,0.034,0.065,-0.176,1.807,0
MOME_a120,1,682,0,0.009,0.001,0,0.007,-0.066,0.059,0.124,-0.168,8.488,0
MOPL_a180,1,351,0.001,0.008,0.001,0.001,0.006,-0.048,0.05,0.098,0.211,8.648,0
VEMA_a45,1,306,0,0.009,0,0,0.007,-0.052,0.036,0.088,-0.558,5.323,0
MOSU_a103,1,664,0.001,0.008,0.001,0.001,0.006,-0.032,0.052,0.084,0.319,5.59,0
MOUR_a150,1,706,0,0.009,0.001,0,0.007,-0.035,0.059,0.094,0.586,5.958,0
MOJU_a135,1,726,0.001,0.008,0.001,0.001,0.006,-0.044,0.033,0.078,-0.627,4.743,0
MONE_a135,1,699,0.001,0.008,0.001,0.001,0.006,-0.066,0.05,0.116,-0.414,9.034,0
MOVE_a150,1,655,0,0.009,0.001,0,0.006,-0.052,0.05,0.102,-0.189,4.914,0
MOSA_a180,1,346,0,0.008,0,0,0.006,-0.026,0.033,0.06,-0.015,2.245,0
MOME_a135,1,666,0,0.009,0,0,0.007,-0.064,0.047,0.112,-1.075,9.036,0
VEPL_a45,1,225,0.001,0.008,0.001,0.001,0.006,-0.03,0.025,0.055,-0.24,1.055,0.001
MOSU_a120,1,660,0,0.009,0.001,0,0.006,-0.059,0.059,0.118,-0.007,8.328,0
SUUR_a45,1,224,0,0.01,0,0.001,0.007,-0.058,0.028,0.086,-1.67,8.34,0.001
MOSU_a150,1,658,0,0.008,0.001,0.001,0.006,-0.048,0.034,0.082,-0.491,3.223,0
MOJU_a180,1,326,0.001,0.008,0.001,0.001,0.006,-0.031,0.052,0.083,0.46,5.733,0
MONE_a180,1,352,0,0.009,0,0,0.007,-0.058,0.062,0.12,-0.024,8.873,0.001
MOPL_a120,1,697,0,0.009,0,0,0.006,-0.044,0.062,0.106,0.155,5.888,0
MOME_a180,1,318,-0.001,0.008,0,0,0.006,-0.052,0.025,0.077,-0.864,4.962,0
MOSA_a120,1,693,0,0.008,0.001,0,0.006,-0.064,0.037,0.102,-0.713,6.257,0
MOMA_a103,1,677,0,0.008,0,0,0.006,-0.059,0.036,0.096,-0.52,5.969,0
MOPL_a103,1,704,0.001,0.009,0.001,0.001,0.006,-0.036,0.065,0.101,0.871,7.171,0
MOSU_a180,1,330,0,0.009,0.001,0.001,0.006,-0.058,0.065,0.123,0.035,12.922,0
MOJU_a150,1,715,0,0.009,0,0,0.006,-0.103,0.034,0.137,-2.202,25.498,0
MONE_a150,1,702,0,0.008,0,0,0.006,-0.031,0.059,0.09,0.344,5.382,0
MOPL_a90,1,713,0,0.008,0.001,0,0.006,-0.066,0.044,0.11,-0.299,8.512,0
MOMA_a90,1,674,0,0.009,0,0,0.007,-0.044,0.04,0.084,-0.502,3.875,0
MOME_a150,1,653,0,0.008,0,0,0.006,-0.048,0.037,0.085,-0.513,3.915,0
SUJU_a30,1,264,0,0.008,0,0,0.007,-0.04,0.023,0.063,-0.851,3.256,0
SUNE_a30,1,225,0.001,0.008,0.001,0.001,0.007,-0.038,0.029,0.067,-0.22,3.08,0.001
MOSA_a90,1,706,0,0.009,0,0,0.006,-0.09,0.03,0.12,-2.245,20.302,0
JUPL_a60,1,143,0,0.007,0.001,0,0.005,-0.023,0.025,0.048,-0.425,2.168,0.001
MOPL_a60,1,690,0,0.009,0,0,0.007,-0.059,0.036,0.096,-0.816,4.772,0
NEPL_a60,1,797,0.001,0.008,0.001,0.001,0.007,-0.03,0.03,0.06,-0.024,0.847,0
